original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Ollvier (H. E.)"" When the men come home"": some objectives of the National Mission, Cr. 8vo. 71 5, pp. 63, is, net, swd. 6d. net LONGMANS, Sep. 16",168,176,,Ollvier (H. E.),"""When the men come home"": some objectives of the National Mission,",Cr. 8vo.,"71 5, pp. 63, is, net, swd. 6d. net",LONGMANS,Sep. 16
"Omar Khayyam-Fitzgerald's Rubaiyát of Omar Khayyam. 18mo. 64 x 4, swd. 3d. net (Haver- sack ed.) PALMER & H., May 16",168,176,,Omar Khayyam,Fitzgerald's Rubaiyát of Omar Khayyam.,18mo.,"64 x 4, swd. 3d. net (Haver- sack ed.)",PALMER & H.,May 16
"Omond (G. W. T.)-The Law of the sea. Cr. 8vo. 71 x 5, pp. 88, 28. 6d. net. ...BLACK, Nov. 16",168,176,,Omond (G. W. T.),The Law of the sea.,Cr. 8vo.,"71 x 5, pp. 88, 28. 6d. net. ...",BLACK,Nov. 16
"on an : Fogg (Lawrence A.)---Bankers' securities against advances : a manual for the use of bank officials and students of banking theory and practice. 8vo. 85, pp. 124, 5s. net PITMAN, May 16",82,90,on an : ,Fogg (Lawrence A.),Bankers' securities against advances : a manual for the use of bank officials and students of banking theory and practice.,8vo.,"85, pp. 124, 5s. net",PITMAN,May 16
"On the Anzac trail : being extracts fr. the diary of a New Zealand sapper. By “Anzac."" Cr. 8vo. 73 x 44, pp. 220, 3s. 6d. net HEINEMANN, June 16",168,176,,,"On the Anzac trail : being extracts fr. the diary of a New Zealand sapper. By ""Anzac.""",Cr. 8vo.,"73 x 44, pp. 220, 3s. 6d. net",HEINEMANN,June 16
"On the road from Mons with an Army Service Corps train. By its Commander (A.C. Shelton]. Cr. 8vo. 8 X5, pp. 172, 25. 6d. net HURST & B., Nov. 16",168,176,,,On the road from Mons with an Army Service Corps train. By its Commander (A.C. Shelton].,Cr. 8vo.,"8 X5, pp. 172, 25. 6d. net",HURST & B.,Nov. 16
"Once upon a time. Cr. 8vo. 73 x 51, itd. (A. L. Bright story readers) E. J. ARNOLD, June 16",168,176,,,Once upon a time.,Cr. 8vo.,"73 x 51, itd. (A. L. Bright story readers)",E. J. ARNOLD,June 16
"One-man range finders and how to use them : Barr and Stroud, Marindin, &c. By “Simplex.” 71 x 4+, pp. 31, 61. net .F. GROOM, Oct. 16",169,177,,,"One-man range finders and how to use them : Barr and Stroud, Marindin, &c. By “Simplex.”",,"71 x 4+, pp. 31, 61. net .",F. GROOM,Oct. 16
"Onions (Oliver)-Widdershins. Cheaper ed. Cr. 8vo. 71 x 41, pp. 316, 25. net ..SECKER, Afr. 16",169,177,,Onions (Oliver),Widdershins. Cheaper ed.,Cr. 8vo.,"71 x 41, pp. 316, 25. net ..",SECKER,Afr. 16
"Only woman (The). By Banco Cr. 8vo. 71 x 44, pp. 123, is. net . LAURIE, June 16",169,177,,,Only woman (The). By Banco,Cr. 8vo.,"71 x 44, pp. 123, is. net .",LAURIE,June 16
"Oobb (G. Belton)- Stand to arms. Cr. 8vo. 8x5}, pp. 182, is. 9d. ..GARDNER, D., Dec. 16",50,58,,Oobb (G. Belton),Stand to arms.,Cr. 8vo.,"8x5}, pp. 182, is. 9d. ..","GARDNER, D.",Dec. 16
"Oompanies--24th Annual rpt. by Bd. of Trade. IS. 2d. WYMAN, Jan. 16",52,60,,,Oompanies--24th Annual rpt. by Bd. of Trade.,,IS. 2d.,WYMAN,Jan. 16
"Oooto (William Alexander) ed.--A Romance of philanthropy : being a record of some of the principal incidents connected with the ex- ceptionally successful thirty years' work of the National Vigilance Association. 71 x 44, pp. 255, 18. net .NAT. VIGILANCE ASSN., Nov. 16",55,63,,Oooto (William Alexander) ed.,A Romance of philanthropy : being a record of some of the principal incidents connected with the ex- ceptionally successful thirty years' work of the National Vigilance Association.,,"71 x 44, pp. 255, 18. net .",NAT. VIGILANCE ASSN.,Nov. 16
"Oopping (Arthur E.)—The Laundress : a true story of love. Cr. 8vo. 71 X41, pp. 247, 25. net R. T. S., July 16",55,63,,Oopping (Arthur E.),The Laundress : a true story of love.,Cr. 8vo.,"71 X41, pp. 247, 25. net",R. T. S.,July 16
"Oosterley (W.0. E.)-The Wisdom of Ben-sira (Ecclesiasticus). Cr. 8vo. 71 X 5, pp. 148, 25. 6d. net .S.P.C.K., Dec.16",167,175,,Oosterley (W.0. E.),The Wisdom of Ben-sira (Ecclesiasticus).,Cr. 8vo.,"71 X 5, pp. 148, 25. 6d. net .",S.P.C.K.,Dec.16
"Oppenheim (E. Phillips)--A People's man. and ed. Cr. 8vo. 7* x 5, pp. 348, 2s. net METHUEN, May 16",169,177,,Oppenheim (E. Phillips),A People's man. and ed.,Cr. 8vo.,"7* x 5, pp. 348, 2s. net",METHUEN,May 16
"Oppenheim (E. Phillips)--False evidence. Cheap ed. 18mo. 61 x 44, pp. 250, 7d. net WARD, L., Jan. 16",169,177,,Oppenheim (E. Phillips),False evidence. Cheap ed.,18mo.,"61 x 44, pp. 250, 7d. net","WARD, L.",Jan. 16
"Oppenheim (E. Phillips)-A Prince of sinners. Cr. 8vo. 71 x 5, pp. 318, 2s. net WARD, L., Oct. 16",169,177,,Oppenheim (E. Phillips),A Prince of sinners.,Cr. 8vo.,"71 x 5, pp. 318, 2s. net","WARD, L.",Oct. 16
"Oppenheim (E. Phillips)-Conspirators. Cheap ed. 18mo. 61 x 41, pp. 254, 7d. net WARD, L., May 16",169,177,,Oppenheim (E. Phillips),Conspirators. Cheap ed.,18mo.,"61 x 41, pp. 254, 7d. net","WARD, L.",May 16
"Oppenheim (E. Phillips)-The Vanished messen- ger. Cr. 8vo. 73 x 44, pp. 310, 6s. METHU EN, Feb. 16",169,177,,Oppenheim (E. Phillips),The Vanished messen- ger.,Cr. 8vo.,"73 x 44, pp. 310, 6s.",METHU EN,Feb. 16
"Oppenheim (E. Phillips)— The Yellow crayon. Cheap ed. Cr. 8vo. 7x47, pp. 320, is. net WARD, L., Jan, 16",169,177,,Oppenheim (E. Phillips),The Yellow crayon. Cheap ed.,Cr. 8vo.,"7x47, pp. 320, is. net","WARD, L.","Jan, 16"
"Oppenheim (E. Phillips)—Mr. Grex of Monte Carlo. 3rd and cheaper ed. Cr. 8vo. 77X5, pp. 305, 28. net .METHUEN, Aug. 16",169,177,,Oppenheim (E. Phillips),Mr. Grex of Monte Carlo. 3rd and cheaper ed.,Cr. 8vo.,"77X5, pp. 305, 28. net .",METHUEN,Aug. 16
"Oppenheim (E. Phillips)—Mysterious Mr. Sabin. Cr. 8vo. 7X41, pp. 397, Is. net WARD, L., July 16",169,177,,Oppenheim (E. Phillips),Mysterious Mr. Sabin.,Cr. 8vo.,"7X41, pp. 397, Is. net","WARD, L.",July 16
"Oppenheim (E. Phillips)—The Betrayal. 18mo. 61 X 43, pp. 256, 7d. net .... WARD, L., Sep. 16",169,177,,Oppenheim (E. Phillips),The Betrayal.,18mo.,"61 X 43, pp. 256, 7d. net ....","WARD, L.",Sep. 16
"Oppenheim (E. Phillips)—The Black watcher. Cr. 8vo. 73 x 44, pp. 260, is. net HODDER & S., Sep. 16",169,177,,Oppenheim (E. Phillips),The Black watcher.,Cr. 8vo.,"73 x 44, pp. 260, is. net",HODDER & S.,Sep. 16
"Oppenheim (E. Phillips)—The Double life of Mr. Alfred Burton. Pop. ed. 18mo. 64 x 41, pp. 316, is. net METHUEN, May 16",169,177,,Oppenheim (E. Phillips),The Double life of Mr. Alfred Burton. Pop. ed.,18mo.,"64 x 41, pp. 316, is. net",METHUEN,May 16
"Oppenheim (E. Phillips)—The Way of these women. Cr. 8vo. 7X41, pp. 256, is. net METHUEN, Nov. 16",169,177,,Oppenheim (E. Phillips),The Way of these women.,Cr. 8vo.,"7X41, pp. 256, is. net",METHUEN,Nov. 16
"Oppenholm (E. Phillips) --A Daughter of the Marionis. Cr. 8vo. 7 X 4), pp. 320, Is. net WARD, L., Oct. 16",169,177,,Oppenholm (E. Phillips),A Daughter of the Marionis.,Cr. 8vo.,"7 X 4), pp. 320, Is. net","WARD, L.",Oct. 16
"Oppenholm (E. Phillips)-The Man and his kingdom. Cr. 8vo. 74 x 41, pp. 333, 28. net WARD, L., June 16",169,177,,Oppenholm (E. Phillips),The Man and his kingdom.,Cr. 8vo.,"74 x 41, pp. 333, 28. net","WARD, L.",June 16
"Opponheim (E. Phillips)-Expiation. 8vo. 81 x 51, pp. 126, 6d. .WARD, L., Oct. 16",169,177,,Opponheim (E. Phillips),Expiation.,8vo.,"81 x 51, pp. 126, 6d. .","WARD, L.",Oct. 16
"Opponheim (E. Phillips)-The Plunderers. Cr. 8vo. 71 x 41, pp. 256, is. net .. HODDER & S., Sep. 16",169,177,,Opponheim (E. Phillips),The Plunderers.,Cr. 8vo.,"71 x 41, pp. 256, is. net ..",HODDER & S.,Sep. 16
"Opponheim (E. Phillips)—Mysteries of the Riviera. Cr. 8vo. 77X5, pp. 316, 35. 6d. CASSELL, June 16",169,177,,Opponheim (E. Phillips),Mysteries of the Riviera.,Cr. 8vo.,"77X5, pp. 316, 35. 6d.",CASSELL,June 16
"Opponheim (E. Phillips)—The Adventures of Peter Ruff. Cheaper ed. Cr. 8vo. 77 x 44, pp. 247, IS. net .HODDER & S., Aug. 16",169,177,,Opponheim (E. Phillips),The Adventures of Peter Ruff. Cheaper ed.,Cr. 8vo.,"77 x 44, pp. 247, IS. net .",HODDER & S.,Aug. 16
"Opponheim (E. Phillips)—The Amazing partner- ship. Cheap ed. Cr. 8vo. 73 X 4, pp. 318, IS. net.. .CASSELL, Apr. 16",169,177,,Opponheim (E. Phillips),The Amazing partner- ship. Cheap ed.,Cr. 8vo.,"73 X 4, pp. 318, IS. net.. .",CASSELL,Apr. 16
"Opponheim (E. Phillips)—The Illustrious Prince. Cr. 8vo. 77 x 41, pp. 244, Is. net HODDER & S., Sep. 16",169,177,,Opponheim (E. Phillips),The Illustrious Prince.,Cr. 8vo.,"77 x 41, pp. 244, Is. net",HODDER & S.,Sep. 16
"Opponholm (E. Phillips)—The Mischief-maker. Cheap ed. 8vo. 84 x 5, pp. 128, 6d. HODDER & S., Mar. 16",169,177,,Opponholm (E. Phillips),The Mischief-maker. Cheap ed.,8vo.,"84 x 5, pp. 128, 6d.",HODDER & S.,Mar. 16
"Orchard (Evelyn)-The Greater glory. Cr. 8vo. 71 x 5, pp. 256, 25. net ..HODDER & S., Jan. 16",169,177,,Orchard (Evelyn),The Greater glory.,Cr. 8vo.,"71 x 5, pp. 256, 25. net ..",HODDER & S.,Jan. 16
"Orchard (W. E.)--The Necessity of Christ. Cr. 8vo. 74 X 5, pp. 164, 28. 6d. net DENT, Oct. 16",169,177,,Orchard (W. E.),The Necessity of Christ.,Cr. 8vo.,"74 X 5, pp. 164, 28. 6d. net",DENT,Oct. 16
"Orczy (1 (Baroness) The Laughing Cavalier. Cr. 8vo. 71 X41, pp. 284, is. net HODDER & S., July 16",169,177,,Orczy (1 (Baroness),The Laughing Cavalier.,Cr. 8vo.,"71 X41, pp. 284, is. net",HODDER & S.,July 16
"Orczy (Baroness) --The Elusive Pimpernel. Cr. 8vo. 7x41, pp. 288, is, net ..HUTCHINSON, July 16",169,177,,Orczy (Baroness),The Elusive Pimpernel.,Cr. 8vo.,"7x41, pp. 288, is, net ..",HUTCHINSON,July 16
"Orczy (Baroness)--A Bride of the plains. Cr. 8vo. 7X 4), pp. 320, is. net HUTCHINSON, Aug. 16",169,177,,Orczy (Baroness),A Bride of the plains.,Cr. 8vo.,"7X 4), pp. 320, is. net",HUTCHINSON,Aug. 16
"Orczy (Baroness)—Leatherface : a tale of old Flanders. Cr. Svo. 73 x5, pp. 310, 58. net HODDER & S., Aug. 16",169,177,,Orczy (Baroness),Leatherface : a tale of old Flanders.,Cr. Svo.,"73 x5, pp. 310, 58. net",HODDER & S.,Aug. 16
"Orczy (Baroness)—The Laughing Cavalier. Cr. 8vo. 74 x 44, pp. 406, 35. 6d. HODDER & S., July 16",169,177,,Orczy (Baroness),The Laughing Cavalier.,Cr. 8vo.,"74 x 44, pp. 406, 35. 6d.",HODDER & S.,July 16
"Orczy (Baroness)—Unto Cæsar. Cheap ed. Cr. 8vo. 73 X 4), pp. 284, is. net HODDER & S., Mar. 16",169,177,,Orczy (Baroness),Unto Cæsar. Cheap ed.,Cr. 8vo.,"73 X 4), pp. 284, is. net",HODDER & S.,Mar. 16
"Ord (Hubert)-London shown by Shakespeare, and other Shakespearean studies. 16mo. 61 x 41, pp. 85, Is. net ROUTLEDGE, Sep. 16",169,177,,Ord (Hubert),"London shown by Shakespeare, and other Shakespearean studies.",16mo.,"61 x 41, pp. 85, Is. net",ROUTLEDGE,Sep. 16
"Ordnance Survey-Rpt. of progress up to 31st Mar., 1916. fd. WYMAN, July 16",169,177,,,"Ordnance Survey-Rpt. of progress up to 31st Mar., 1916.",,fd.,WYMAN,July 16
"Ordo recitandi officii Divini sacrique peragendi. Ed, 1916. Cr. 8vo. 7x41, pp. 96, swd. 6d. ; interleaved od. net .BURNS & O., Jan. 16",169,177,,,"Ordo recitandi officii Divini sacrique peragendi. Ed, 1916.",Cr. 8vo.,"7x41, pp. 96, swd. 6d. ; interleaved od. net .",BURNS & O.,Jan. 16
"Ordoal of the Church : a witness for the time. 77 x 48, pp. 63, 6d. net. STUD. CHRISTIAN Move., Nov. 16",169,177,,,Ordoal of the Church : a witness for the time.,,"77 x 48, pp. 63, 6d. net.",STUD. CHRISTIAN Move.,Nov. 16
"Ordway (Edith B.)—The Opera book. 8vo. 81 x 5#, ios. net ...NASH, May 16",169,177,,Ordway (Edith B.),The Opera book.,8vo.,"81 x 5#, ios. net ...",NASH,May 16
"Original recitations. Spec. wr. for Boy Scouts. Cr. 8vo. 73 x 41, pp. 64, 6d. net PEARSON, Oct. 16",170,178,,,Original recitations. Spec. wr. for Boy Scouts.,Cr. 8vo.,"73 x 41, pp. 64, 6d. net",PEARSON,Oct. 16
"Ornithologists' Union (British)- Official records of the collections formed by the British Ornithologists' Union Expedition, 1909–1911, and the subsequent Wollaston Expedition, 1912-1913, in Dutch New Guinea. (Fauna and ethnology.] 2 vols. 41 pl. and other illus. 4to. Limited ed. (150 copies) swd. £10 net; buckram, £10 155. net .F. EDWARDS, Oct. 16",170,178,,Ornithologists' Union (British),"Official records of the collections formed by the British Ornithologists' Union Expedition, 1909–1911, and the subsequent Wollaston Expedition, 1912-1913, in Dutch New Guinea. (Fauna and ethnology.]",4to.,"2 vols. 41 pl. and other illus. Limited ed. (150 copies) swd. £10 net; buckram, £10 155. net .",F. EDWARDS,Oct. 16
"Orombio (T. L.)--Towards liberty : being a Britisher's view concerning India. pp. 70, 6d. THEOSOPHICAL Soc., Feb. 16",58,66,,Orombio (T. L.),Towards liberty : being a Britisher's view concerning India.,,"pp. 70, 6d.",THEOSOPHICAL Soc.,Feb. 16
"Oroquet Association—The Laws of croquet and regulations for prize meetings. 18mo. 64 x 4, pp. 42, swd. 6d. ...H. COX, Mar. 16",58,66,,,Oroquet Association—The Laws of croquet and regulations for prize meetings.,18mo.,"64 x 4, pp. 42, swd. 6d. ",H. COX,Mar. 16
"Orosfield (Sir Arthur)-A Pilgrimage of the Empire: a poem. Cr. 8vo. 74 X 5, is. net ; Ithr. 25. 6d. net .EYRE & S., Aug. 16",58,66,,Orosfield (Sir Arthur),A Pilgrimage of the Empire: a poem.,Cr. 8vo.,"74 X 5, is. net ; Ithr. 25. 6d. net .",EYRE & S.,Aug. 16
