original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Fiedler (H. G.) ed.-Book of German verse from Luther to Liliencron. Cr. 8vo. 7x47, 3s. net. MILFORD, Apr. 16",79,87,,Fiedler (H. G.),ed.-Book of German verse from Luther to Liliencron.,Cr. 8vo.,"7x47, 3s. net.",MILFORD,Apr. 16
"Field (Alan)—"" Verb. sap."" on going to West Africa, &c. Re-issuc. Cr. 8vo. 77 4, 35. 6d. net; swd. 25. 6d. net ...UNWIN, Mar. 16",79,87,,Field (Alan),""" Verb. sap."" on going to West Africa, &c. Re-issuc.",Cr. 8vo.,"77 4, 35. 6d. net; swd. 25. 6d. net",UNWIN,Mar. 16
"Field (C.)- The Dweller in the innermost : an anthology of conscience. 18mo. 7X41, pp. 128, 25. net.. .HEADLEY, July 16",79,87,,Field (C.),The Dweller in the innermost : an anthology of conscience.,18mo.,"7X41, pp. 128, 25. net.. .",HEADLEY,July 16
"Field (Christine)-Half a Gipsy. Cr. 8vo. 78 X 48, pp. 349, 58. net . MELROSE, Oct. 16",79,87,,Field (Christine),Half a Gipsy.,Cr. 8vo.,"78 X 48, pp. 349, 58. net .",MELROSE,Oct. 16
"Field (Jessie) and Nearing (Scott)-Community civics. Cr. 8vo. 71x5}, 35. MACMILLAN, May 16",79,87,,Field (Jessie) and Nearing (Scott),Community civics.,Cr. 8vo.,"71x5}, 35.",MACMILLAN,May 16
"Field engineering. 8vo. 81*5), pp. 27, 6d. net. (Hythe ser. of aids to training) . . PAINE, Dec. 16",79,87,,,Field engineering.,8vo.,"81*5), pp. 27, 6d. net. (Hythe ser. of aids to training)",PAINE,Dec. 16
"Fieldhouse (Arthur)—Supplement to Income tax simplified "": the principal clauses of the Finance Acts, 1914-1915, and the advanced book-keeping exam. papers for 1915. Cr. 8vo. 7x44, pp. 26, swd., 6d. ..SIMPKIN, Mar. 16",79,87,,Fieldhouse (Arthur),"Supplement to Income tax simplified "": the principal clauses of the Finance Acts, 1914-1915, and the advanced book-keeping exam. papers for 1915.",Cr. 8vo.,"7x44, pp. 26, swd., 6d. ..",SIMPKIN,Mar. 16
"Fielding (Henry)-The Covent Garden journal. By Sir Alexander Drawcansir. Ed. by Gerard Edward Jensen. 2 vols. 8vo. 9 X 6, buckram, 2IS. net ..MILFORD, Apr. 16",79,87,,Fielding (Henry),The Covent Garden journal. By Sir Alexander Drawcansir. Ed. by Gerard Edward Jensen. 2 vols.,8vo.,"9 X 6, buckram, 2IS. net ..",MILFORD,Apr. 16
"Figgis (J. Neville) —The Love of God. 78 X 5, pp. 64, is, net .....GRIFFITHS, June 16",79,87,,Figgis (J. Neville),The Love of God.,,"78 X 5, pp. 64, is, net .....",GRIFFITHS,June 16
"Figgis (J. Neville)-Reality in religion. 7* X 5, pp. 64, is. net .....F. GRIFFITHS, June 16",79,87,,Figgis (J. Neville),Reality in religion.,,"7* X 5, pp. 64, is. net .....",F. GRIFFITHS,June 16
"Figgis (J. Neville)-Times of refreshing. 71*5. pp. 64, Is. net ..F. GRIFFITHS, Jan. 16",79,87,,Figgis (J. Neville),Times of refreshing.,,"71*5. pp. 64, Is. net ..",F. GRIFFITHS,Jan. 16
"Figgis (John Neville)-Some defects in English religion, and other sermons. Cr. 8vo. 71 x 51: pp. 140, 28. 6d. net R. SCOTT, Dec. 16",79,87,,Figgis (John Neville),"Some defects in English religion, and other sermons.",Cr. 8vo.,"71 x 51: pp. 140, 28. 6d. net",R. SCOTT,Dec. 16
"Figgis (John Neville)-Studies of political thought from Gerson to Grotius, 1414-1625. 2nd ed. Cr. 8vo. 71 x 5, pp. 298, 5s. net CAMB. UNIV. PR., Dec. 16",79,87,,Figgis (John Neville),"Studies of political thought from Gerson to Grotius, 1414-1625. 2nd ed.",Cr. 8vo.,"71 x 5, pp. 298, 5s. net",CAMB. UNIV. PR.,Dec. 16
"Finance Acts of 1915 (The), an annotated re. print of the income tax provisions of the new acts, by the Income Tax Expert of The Accountant."" Cr. 8vo. 71 x 5, pp. 118, 25 net; swd, is. 6d, net .GEE, Feb. 16",79,87,,,"Finance Acts of 1915 (The), an annotated re. print of the income tax provisions of the new acts, by the Income Tax Expert of The Accountant.""",Cr. 8vo.,"71 x 5, pp. 118, 25 net; swd, is. 6d, net .",GEE,Feb. 16
"Financial facilities for trade-Rpt. to Bd. of Trade, by Committee. id. ..WYMAN, Sep. 16",79,87,,,"Financial facilities for trade-Rpt. to Bd. of Trade, by Committee.",,id. ..,WYMAN,Sep. 16
"Financial statement, 1916-17. itd. WYMAN, Apr. 16",79,87,,,"Financial statement, 1916-17.",,itd.,WYMAN,Apr. 16
"Financo accounts of the U.K., 1915-16. 5d. WYMAN, Sep. 16",79,87,,,"Financo accounts of the U.K., 1915-16.",,5d.,WYMAN,Sep. 16
"Findlater (Mary and Jane)--Seen and heard, before and after 1914. Cr. 8vo. 78 X 5, pp. 299, 58. net ...SMITH, E., Nov. 16",79,87,,Findlater (Mary and Jane),"Seen and heard, before and after 1914.",Cr. 8vo.,"78 X 5, pp. 299, 58. net ...","SMITH, E.",Nov. 16
"Findlater (Mary and Jane)-Content with flies. Cr. 8vo. 78 x 5, pp. 120, 25. 6d. net SMITH, E., Mar. 16",79,87,,Findlater (Mary and Jane),Content with flies.,Cr. 8vo.,"78 x 5, pp. 120, 25. 6d. net","SMITH, E.",Mar. 16
"Findlay (Alexander)—Chemistry in the service of 8vo. 9 x 5), pp. 270, 5s. net LONGMANS, June 16",79,87,,Findlay (Alexander),Chemistry in the service of,8vo.,"9 x 5), pp. 270, 5s. net",LONGMANS,June 16
"Findlay (G. G.)- The Epistle to the Galatians. New ed. Cr. 8vo. 8 X 5, pp. 469, 28. 6d. net, (Expositor's Bible) ......HODDER & S., Od, 16",79,87,,Findlay (G. G.),The Epistle to the Galatians. New ed.,Cr. 8vo.,"8 X 5, pp. 469, 28. 6d. net, (Expositor's Bible)",HODDER & S.,"Od, 16"
"Findlay (Hugh)-House plants : their care and culture. 8vo. 87 x 54, 6s. net APPLETON, May 16",79,87,,Findlay (Hugh),House plants : their care and culture.,8vo.,"87 x 54, 6s. net",APPLETON,May 16
"Finn (Frank)—The Wild beasts of the world. Cheaper ed. Illus. Folio 141 X 81, pp. 415, · JACK, June 16",80,88,,Finn (Frank),The Wild beasts of the world. Cheaper ed. Illus.,Folio,"141 X 81, pp. 415, ·",JACK,June 16
"Finnemore (John)—Teddy Lester : captain of cricket. 71 x 54, pp. 392, 55. CHAMBERS, Oct. 16",80,88,,Finnemore (John),Teddy Lester : captain of cricket.,,"71 x 54, pp. 392, 55.",CHAMBERS,Oct. 16
"Finot (Jean)-The Anglo-French nation : a study in interpenetration. Cr. 8vo. 7} X 5, pp. 78, Is. net . CONSTABLE, Dec. 16",80,88,,Finot (Jean),The Anglo-French nation : a study in interpenetration.,Cr. 8vo.,"7} X 5, pp. 78, Is. net .",CONSTABLE,Dec. 16
"Finzi (Kate John)-Eighteen months in the war a record of a woman's work on the Western Front. 8vo. 87 x 5), pp. 283, 6s. net CASSELL, Nov. 16",80,88,,Finzi (Kate John),Eighteen months in the war a record of a woman's work on the Western Front.,8vo.,"87 x 5), pp. 283, 6s. net",CASSELL,Nov. 16
"Firbank (Ronald)—Inclinations. Cr. 8vo. 7*X5, pp. 200, 6s. ...RICHARDS, June 16",80,88,,Firbank (Ronald),Inclinations.,Cr. 8vo.,"7*X5, pp. 200, 6s. ...",RICHARDS,June 16
"Fire extinguishers (dry powder)-Rep. of Com. app. to conduct experiments to test value of, as compared with water and other “first aid ” appliances for extinguishing or effectively con- trolling fires such as are likely to be caused by bombs. Id. WYMAN, May 16",80,88,,,"Fire extinguishers (dry powder)-Rep. of Com. app. to conduct experiments to test value of, as compared with water and other “first aid ” appliances for extinguishing or effectively con- trolling fires such as are likely to be caused by bombs.",,Id.,WYMAN,May 16
"Firing instruction, &c. 8vo. 82X51, pp. 15, 6d net (Hythe ser. of aids to training. 6) W. S. PAINE, Oct. 16",80,88,,,"Firing instruction, &c.",8vo.,"82X51, pp. 15, 6d net (Hythe ser. of aids to training. 6)",W. S. PAINE,Oct. 16
"First book of Eve (The)-Drawn by Written and designed by “Fowl."" Fol. utx 81, pp. 64, 25. 6d. net CONSTABLE, July 16",80,88,,,"First book of Eve (The)-Drawn by Written and designed by ""Fowl.""",Fol.,"utx 81, pp. 64, 25. 6d. net",CONSTABLE,July 16
"Firth (Andrew)—The New breed. Cr. 8vo. 71 x 41, pp. 360, 6s. ....UNWIN, Sep. 16",80,88,,Firth (Andrew),The New breed.,Cr. 8vo.,"71 x 41, pp. 360, 6s. ....",UNWIN,Sep. 16
"Firth (Ivan)--Bellicosities in prose and verse 71 x 5, pp. 78, 25. 6d. ARMY AND NAVY STORES, Feb. 16",80,88,,Firth (Ivan),Bellicosities in prose and verse,,"71 x 5, pp. 78, 25. 6d.",ARMY AND NAVY STORES,Feb. 16
"Firth (J. B.)-Highways and byways in Notting- hamshire. Illus. by Frederick L. Griggs. Cr. 8vo. 8 X 51, pp. 444, 6s. net MACMILLAN, Dec. 16",80,88,,Firth (J. B.),Highways and byways in Notting- hamshire. Illus. by Frederick L. Griggs.,Cr. 8vo.,"8 X 51, pp. 444, 6s. net",MACMILLAN,Dec. 16
"Fischer (Henry W.)-The Secret memoirs of Bertha Krupp. From the papers and diaries of Chief Gouvernante Baroness D'Alteville. Cr. 8vo. 71 X 5, pp. 346, swd. 25. net CASSELL, Jan. 16",80,88,,Fischer (Henry W.),The Secret memoirs of Bertha Krupp. From the papers and diaries of Chief Gouvernante Baroness D'Alteville.,Cr. 8vo.,"71 X 5, pp. 346, swd. 25. net",CASSELL,Jan. 16
"Fish (Carl Russell) -- American diplomacy. 8vo. 87 X 51, ros. 6d. net (American historical ser.) BELL, Jan. 16",80,88,,Fish (Carl Russell),American diplomacy.,8vo.,"87 X 51, ros. 6d. net (American historical ser.)",BELL,Jan. 16
"Fishery Bd. for Scotland-34th Annual rpt., for 1915, 7 d. .WYMAN, Oct. 16",80,88,,,"Fishery Bd. for Scotland-34th Annual rpt., for 1915,",,7 d. .,WYMAN,Oct. 16
"Fishery Bd. for Scotland-Salmon fisheries, 1915 : I, Salmon research in 1915: Sea netting results (3rd paper) is. . WYMAN, Sep. 16",80,88,,,"Fishery Bd. for Scotland-Salmon fisheries, 1915 : I, Salmon research in 1915: Sea netting results (3rd paper)",,is. .,WYMAN,Sep. 16
"Fishing See also Angling; Names of fish as Trout, &c. Fisk (James W.)-Retail selling : a guide to the best modern practice. 8vo. 81 X54, 3s. 6d. net HARPER, Oct. 16",80,88,"Fishing See also Angling; Names of fish as Trout, &c. ",Fisk (James W.),Retail selling : a guide to the best modern practice.,8vo.,"81 X54, 3s. 6d. net",HARPER,Oct. 16
"Fishor (Ame)- The Mathematical theory of probabilities. Vol. 1, 8vo. 84 x 54, 8s. 6d. net MACMILLAN, Feb. 16",80,88,,Fishor (Ame),"The Mathematical theory of probabilities. Vol. 1,",8vo.,"84 x 54, 8s. 6d. net",MACMILLAN,Feb. 16
"Fitch (A. H.)—The Breath of the dragon. Cr. 8vo. 74 x 57, pp. 447, 6s. ...PUTNAM, Oct. 16",80,88,,Fitch (A. H.),The Breath of the dragon.,Cr. 8vo.,"74 x 57, pp. 447, 6s. ...",PUTNAM,Oct. 16
"Fitch (W. H.)- Illustrations of the British flora : a ser. of wood engravings, w. dissections of British plants. Drawn by W. H. F., w. additions by W. G. Smith, 4th ed., rev. Cr. 8vo., 71 x 5, pp. 354, gs. net ..L. REEVE, Oct. 16",80,88,,Fitch (W. H.),"Illustrations of the British flora : a ser. of wood engravings, w. dissections of British plants. Drawn by W. H. F., w. additions by W. G. Smith, 4th ed., rev.",Cr. 8vo.,"71 x 5, pp. 354, gs. net ..",L. REEVE,Oct. 16
"Fitchett (W. H.)—The New world of the South. Cr. 8vo. 78 X 5, pp. 436, 3s. 6d. net SMITH, E., Dec. 16",80,88,,Fitchett (W. H.),The New world of the South.,Cr. 8vo.,"78 X 5, pp. 436, 3s. 6d. net","SMITH, E.",Dec. 16
"Fito (Robert Herdon)-The German Empire between two wars. Cr. 8vo. 74 x 51, 6s. 6d. net MACMILLAN, June 16",79,87,,Fito (Robert Herdon),The German Empire between two wars.,Cr. 8vo.,"74 x 51, 6s. 6d. net",MACMILLAN,June 16
"Fitzgerald (C. C. Penrose, Adm.)–From sail to steam : naval recollections, 1878–1905. Illus. 8vo., 9x6, pp. 303, 12s. 6d. net E. ARNOLD, Oct. 16",80,88,,"Fitzgerald (C. C. Penrose, Adm.)","From sail to steam : naval recollections, 1878–1905. Illus.",8vo.,"9x6, pp. 303, 12s. 6d. net",E. ARNOLD,Oct. 16
"Fitzgerald (Colin)-The Rubaiyat of Omarred Wilhelm. 7*4), pp. 55, is, net G. EDWARDS & Co., Dec. 16",80,88,,Fitzgerald (Colin),The Rubaiyat of Omarred Wilhelm.,,"7*4), pp. 55, is, net",G. EDWARDS & Co.,Dec. 16
"Fitzgerald (Frances)—The Children at Kangaroo Creek. 74 x 4, pp. 215, 2s. 6d. net “ BRITISH AUSTRALASIAN,” Dec. 16",80,88,,Fitzgerald (Frances),The Children at Kangaroo Creek.,,"74 x 4, pp. 215, 2s. 6d. net","“ BRITISH AUSTRALASIAN,”",Dec. 16
"Fitzgerald (T. A.)-A Good third. Illus. Cr. 8vo. 75 X 5, pp. 256, 3s. 6d...M, H. GILL, June 16",80,88,,Fitzgerald (T. A.),A Good third. Illus.,Cr. 8vo.,"75 X 5, pp. 256, 3s. 6d..","M, H. GILL",June 16
"Fitzmaurice-Kelly (J.)-Cervantes and Shakes- peare. Ryl. 8vo. 98 x 67, pp. 24, is. net (Brit. Acad.) MILFORD, Nov. 16",80,88,,Fitzmaurice-Kelly (J.),Cervantes and Shakes- peare.,Ryl. 8vo.,"98 x 67, pp. 24, is. net (Brit. Acad.)",MILFORD,Nov. 16
"Five Russian plays with one from the Ukrainian Trans. from the originals with an intro. by C. E. Bechhofer. Cr. 8vo. 71 x 41, pp. 492, 38. 6d. net .K. PAUL, Apr. 16",80,88,,,Five Russian plays with one from the Ukrainian Trans. from the originals with an intro. by C. E. Bechhofer.,Cr. 8vo.,"71 x 41, pp. 492, 38. 6d. net .",K. PAUL,Apr. 16
"Flaccus (Louis William)-Artists and thinkers. Cr. 8vo. 71 X 5, 45. 6d. net LONGMANS, Feb. 16",80,88,,Flaccus (Louis William),Artists and thinkers.,Cr. 8vo.,"71 X 5, 45. 6d. net",LONGMANS,Feb. 16
