original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Hepple (Norman) ed.-Lyrical forms in English. 2nd ed. Cr. 8vo. 78 x 5}, pp. 236, 2s. 6d. net CAMB UNIV. PRESS, Jan. 16",105,113,,Hepple (Norman) ed.,Lyrical forms in English. 2nd ed.,Cr. 8vo.,"78 x 5}, pp. 236, 2s. 6d. net",CAMB UNIV. PRESS,Jan. 16
"Herbert (Agnes)-The Elephant. 8vo. 81 x6, pp. 284, 6s, net HUTCHINSON, Oct. 16",105,113,,Herbert (Agnes),The Elephant.,8vo.,"81 x6, pp. 284, 6s, net",HUTCHINSON,Oct. 16
"Herbert (George)-Country parson. Ed. by H, C. Beeching. 18mo. 61x41, pp. 228, is. 6d. net BLACKWELL, June 16",105,113,,Herbert (George),"Country parson. Ed. by H, C. Beeching.",18mo.,"61x41, pp. 228, is. 6d. net",BLACKWELL,June 16
"Herbert (S.) ---The First principles of evolution. and rev. ed. Cr. 8vo. 8 X 5), pp. 360, 75. 6d. net BLACK, Feb. 16",105,113,,Herbert (S.),The First principles of evolution. and rev. ed.,Cr. 8vo.,"8 X 5), pp. 360, 75. 6d. net",BLACK,Feb. 16
"Herbert (Sydney)-Modern Europe, 1789-1914. Cr. 8vo. 71 x 48, pp. 274, 28. 6d. net MACMILLAN, Apr. 16",105,113,,Herbert (Sydney),"Modern Europe, 1789-1914.",Cr. 8vo.,"71 x 48, pp. 274, 28. 6d. net",MACMILLAN,Apr. 16
"Herbert (T. E.)--Telegraphy. 3rd ed., rev. and enl. Cr. 8vo. 78 X 5, pp. 205, gs. net WHITTAKER, Oct. 16",105,113,,Herbert (T. E.),"Telegraphy. 3rd ed., rev. and enl.",Cr. 8vo.,"78 X 5, pp. 205, gs. net",WHITTAKER,Oct. 16
"Herbertson (A J.)-The Junior geography. 6th ed., rev. Illus., pp. 288, 28. (Clarendon Pr.) MILFORD, Oct. 16",105,113,,Herbertson (A J.),"The Junior geography. 6th ed., rev.",,"Illus., pp. 288, 28. (Clarendon Pr.)",MILFORD,Oct. 16
"Herbertson (A. J.)--The Preliminary geography. 4th ed., rev. Illus. Cr. 8vo. 74 X 5, pp. 159, is. 6d. (Oxford geogs. V. 1) (Clarendon Pr.) MILFORD, June 16",105,113,,Herbertson (A. J.),"The Preliminary geography. 4th ed., rev. Illus.",Cr. 8vo.,"74 X 5, pp. 159, is. 6d. (Oxford geogs. V. 1)",(Clarendon Pr.) MILFORD,June 16
"Herbertson (Agnes Crozier) —Tinkler Johnny. 16mo. 7 X 5, pp. 239, 2s. net ..BLACKIE, Oct. 16",105,113,,Herbertson (Agnes Crozier),Tinkler Johnny.,16mo.,"7 X 5, pp. 239, 2s. net ..",BLACKIE,Oct. 16
"Herkless (John) and Hannay (Robert K.)--- The Archbishops of St. Andrews. Vol. 5. 8vo. 9 X 6, 7s. 6d. net BLACKWOOD, Jan. 16",105,113,,Herkless (John) and Hannay (Robert K.),The Archbishops of St. Andrews. Vol. 5.,8vo.,"9 X 6, 7s. 6d. net",BLACKWOOD,Jan. 16
"Heron (E. & H.)-Ghost stories. Cr. 8vo. 71 x 41, pp. 125, Is. net .Pe RSON, Nov, 16",105,113,,Heron (E. & H.),Ghost stories.,Cr. 8vo.,"71 x 41, pp. 125, Is. net .",Pe RSON,"Nov, 16"
"Heron-Maxwell (Beatrice) and Eastwick (F. F.)- The Fifth wheel. Cr. 8vo. 73 X5, pp. 320, 6s. WARD, 1.., May 16",105,113,,Heron-Maxwell (Beatrice) and Eastwick (F. F.),The Fifth wheel.,Cr. 8vo.,"73 X5, pp. 320, 6s.","WARD, 1..",May 16
"Herrick (Christine Terhune)--A B C of cooking. Cr. 8vo. 64 x 41, pp. 116, 2s. net HARPER, June 16",105,113,,Herrick (Christine Terhune),A B C of cooking.,Cr. 8vo.,"64 x 41, pp. 116, 2s. net",HARPER,June 16
"Herrick (R.) The Conscript mother. Cr. 8vo. 71 x 41, pp. 99, IS. 6d. net....BICKERS, Nov. 16",105,113,,Herrick (R.),The Conscript mother.,Cr. 8vo.,"71 x 41, pp. 99, IS. 6d. net....",BICKERS,Nov. 16
"Herrmann (Jesse)—A Criticism of some deter- ministic systems in their relation to practical problems. 8vo. 9 X 6, pp. 58, swd. 35. 6d. net MILFORD, Jan. 16",105,113,,Herrmann (Jesse),A Criticism of some deter- ministic systems in their relation to practical problems.,8vo.,"9 X 6, pp. 58, swd. 35. 6d. net",MILFORD,Jan. 16
"Herschel (Sir W. J.)-Finger prints taken in India and elsewhere during half a century. Fol. collotype repro. in 4 sheets, 221 x 171, 5s. net MILFORD, Nov. 16",105,113,,Herschel (Sir W. J.),Finger prints taken in India and elsewhere during half a century.,Fol.,"collotype repro. in 4 sheets, 221 x 171, 5s. net",MILFORD,Nov. 16
"Herschel (Sir W. J.)-The Origin of finger- printing. Illus. Demy 8vo. 82X51, pp. 41, swd. is. net ..MILFORD, Oct. 16",105,113,,Herschel (Sir W. J.),The Origin of finger- printing. Illus.,Demy 8vo.,"82X51, pp. 41, swd. is. net ..",MILFORD,Oct. 16
"Hersey (F. Seymour)-A List of birds observed in Alaska and north-eastern Siberia during the summer of 1914. 8vo. 91 x61, pp. 33, is. net (Smithsonian Coll.) WESLEY, Oct. 16",105,113,,Hersey (F. Seymour),A List of birds observed in Alaska and north-eastern Siberia during the summer of 1914.,8vo.,"91 x61, pp. 33, is. net (Smithsonian Coll.)",WESLEY,Oct. 16
"Hertslet (E. L. A.)-God's embassy. Cr. 8vo. 71 x 5, pp. 110, is. 6d. net .. SIMPKIN, Dec. 16",105,113,,Hertslet (E. L. A.),God's embassy.,Cr. 8vo.,"71 x 5, pp. 110, is. 6d. net ..",SIMPKIN,Dec. 16
"Hervier (Paul-Louis)—The Two Williams : studies of the Kaiser and the Crown Prince. 8vo. 9 x 54, pp. 207, 78. 6d. net ..NASH, June 16",105,113,,Hervier (Paul-Louis),The Two Williams : studies of the Kaiser and the Crown Prince.,8vo.,"9 x 54, pp. 207, 78. 6d. net ..",NASH,June 16
"Hewer (Mrs. J. Langton-Our baby : for mothers and nurses. 15th ed., rev. Illus. Cr. 8vo. 71x 44, pp. 216, bds., Is. 6d. net ; Ithr. 28. 6d. net .J. WRIGHT, Apr. 16",105,113,,Hewer (Mrs. J. Langton-,"Our baby : for mothers and nurses. 15th ed., rev. Illus.",Cr. 8vo.,"71x 44, pp. 216, bds., Is. 6d. net ; Ithr. 28. 6d. net .",J. WRIGHT,Apr. 16
"Hewitt (Graily)-Hand-writing, IS. net CHISWICK PR., Mar. 16",105,113,,Hewitt (Graily),"Hand-writing,",,IS. net,CHISWICK PR.,Mar. 16
"Hewlett (Maurice) --Frey and his wife. Cr. 8vo. 71 x 44, pp. 256, 35. 60. .. WARD, L., Mar. 16",105,113,,Hewlett (Maurice),Frey and his wife.,Cr. 8vo.,"71 x 44, pp. 256, 35. 60. ..","WARD, L.",Mar. 16
"Hewlett (Maurice)-A Lover's tale. Cr. 8vo. 78 x 5, pp. 303, 28. net .WARD, L., Sep. 16",105,113,,Hewlett (Maurice),A Lover's tale.,Cr. 8vo.,"78 x 5, pp. 303, 28. net .","WARD, L.",Sep. 16
"Hewlett (Maurice)-Gai Saber : tales and songs. Cr. 8vo. 71 X43, pp. 174, 45. 6d. net MATHEWS May 16",105,113,,Hewlett (Maurice),Gai Saber : tales and songs.,Cr. 8vo.,"71 X43, pp. 174, 45. 6d. net",MATHEWS,May 16
"Hewlett (Maurice)-Love and Lucy. Cr. 8vo. 74 x 54, pp. 343, 5s. net ..MACMILLAN, Sep. 16",105,113,,Hewlett (Maurice),Love and Lucy.,Cr. 8vo.,"74 x 54, pp. 343, 5s. net ..",MACMILLAN,Sep. 16
"Hewlett (William)-Introducing William Allison, , , Hoyking (Baron A.) ed.--Prac. guide for Russian consular officers and all persons having relations with Russia. 2nd ed., rev. and amplified. Ryl. 8vo. 10 X6, pp. 456, 12s. net P. S. KING, Apr. 16",105,113,,Hewlett (William),"Introducing William Allison, , , Hoyking (Baron A.) ed.--Prac. guide for Russian consular officers and all persons having relations with Russia. 2nd ed., rev. and amplified.",Ryl. 8vo.,"10 X6, pp. 456, 12s. net",P. S. KING,Apr. 16
"Hiawatha painting book. Ryl. 8vo. 10 X 7, swd. 6d. net .HARRAP, Feb. 16",105,113,,,Hiawatha painting book.,Ryl. 8vo.,"10 X 7, swd. 6d. net .",HARRAP,Feb. 16
"Hibbard (Henry)-Manufacture and uses of alloy steels.' 8vo. 9x51, pp. 70, 28. 6d. net (U.S. Bureau of Mines Bull. 100). WESLEY, June 16",106,114,,Hibbard (Henry),Manufacture and uses of alloy steels.,' 8vo.,"9x51, pp. 70, 28. 6d. net (U.S. Bureau of Mines Bull. 100).",WESLEY,June 16
"Hibbert (H. G.)-Fifty years of a Londoner's life. With a preface by T. P. O'Connor. 8vo. 9 X 51, pp. 320, 1os. 6d. net ......RICHARDS, Apr. 16",106,114,,Hibbert (H. G.),Fifty years of a Londoner's life. With a preface by T. P. O'Connor.,8vo.,"9 X 51, pp. 320, 1os. 6d. net",RICHARDS,Apr. 16
"Hichens (Robert)-The Spell of Egypt. Pop. ed. Cr. 8vo. 71 x 5, pp. 287, 28. net HODDER & S., July 16",106,114,,Hichens (Robert),The Spell of Egypt. Pop. ed.,Cr. 8vo.,"71 x 5, pp. 287, 28. net",HODDER & S.,July 16
"Hichens (Robert)—Byeways. Cheap ed. Cr. 8vo. 78 x 5, pp. 326, 23. net . METHUEN, June 16",106,114,,Hichens (Robert),Byeways. Cheap ed.,Cr. 8vo.,"78 x 5, pp. 326, 23. net .",METHUEN,June 16
"Hickey (J. S.)-Summula philosophiae scholas- ticae in usum adolescentium. Vol. 3 (pars altera) Ethica. Editio tertia, recognita et adaucta. Demy 8vo., 296 pp. 81 x 55, 3s. net M. H. GILL, June 16",106,114,,Hickey (J. S.),"Summula philosophiae scholas- ticae in usum adolescentium. Vol. 3 (pars altera) Ethica. Editio tertia, recognita et adaucta.",Demy 8vo.,"296 pp. 81 x 55, 3s. net",M. H. GILL,June 16
"Hickley (A. R. P.)-Early blossoms. Cr. 8vo. 77 x 5, swd. is. net ......ALLEN & U., Sep. 16",106,114,,Hickley (A. R. P.),Early blossoms.,Cr. 8vo.,"77 x 5, swd. is. net",ALLEN & U.,Sep. 16
"Hicks (J. Stephen)--Practical poultry-farming. Cr. 8vo. 73 x 5, pp. 136, swd. is. net THE BAZAAR,"" Jan. 16",106,114,,Hicks (J. Stephen),Practical poultry-farming.,Cr. 8vo.,"73 x 5, pp. 136, swd. is. net","THE BAZAAR,""",Jan. 16
"Hicks (P. M.)-Instructional hdbk, of the .303 Lewis automatic machine gun. 18mo. 6X4, pp. 44, limp. Is. net ..PAINE, Apr. 16",106,114,,Hicks (P. M.),"Instructional hdbk, of the .303 Lewis automatic machine gun.",18mo.,"6X4, pp. 44, limp. Is. net ..",PAINE,Apr. 16
"Higgins (S. H.)-Dyeing in Germany and America. 2nd ed., re-wr. and enl. 8vo. 9£ x6, pp. 150, .LONGMANS, G., Oct. 16",106,114,,Higgins (S. H.),"Dyeing in Germany and America. 2nd ed., re-wr. and enl.",8vo.,"9£ x6, pp. 150, .","LONGMANS, G.",Oct. 16
"Higginson (Sir George, Gen.)-Seventy-one years of a Guardsman's life. Illus. 8vo. 9 X 5), pp. 403, Ios. 6d. net.... .. SMITH, E., Nov. 16",106,114,,"Higginson (Sir George, Gen.)",Seventy-one years of a Guardsman's life. Illus.,8vo.,"9 X 5), pp. 403, Ios. 6d. net.... ..","SMITH, E.",Nov. 16
"High Court of Justice and Court of Appeal, &c. Account, 1915-16. d. SVYMAN, Sep. 16",106,114,,,"High Court of Justice and Court of Appeal, &c. Account, 1915-16.",,d.,SVYMAN,Sep. 16
"Higham (Charles Frederick)—Scientific distribu- tion. 8vo. 9 X 6, pp. 171, 125. 6d. net NISBET, Dec. 16",106,114,,Higham (Charles Frederick),Scientific distribu- tion.,8vo.,"9 X 6, pp. 171, 125. 6d. net",NISBET,Dec. 16
"HIII (G. F.) ed.-Portraits of Christ : 12 repres. by artists fr. early Christian times to the Renaissance, pp. 35, is. 6d. net (Memorabilia) LEE WARNER, May 16",106,114,,HIII (G. F.) ed.,"Portraits of Christ : 12 repres. by artists fr. early Christian times to the Renaissance,",,"pp. 35, is. 6d. net (Memorabilia)",LEE WARNER,May 16
"HIII (Hibbert Winslow)-The New public health. Cr. 8vo. 8 X 5}, 5s, 6d. net MACMILLAN, Apr. 16",106,114,,HIII (Hibbert Winslow),The New public health.,Cr. 8vo.,"8 X 5}, 5s, 6d. net",MACMILLAN,Apr. 16
"Hill (Arthur C.)–Our ward. Cr. 8vo. 71 x 5, pp. 126, is. net ........ .HODDER & S., July 16",106,114,,Hill (Arthur C.),Our ward.,Cr. 8vo.,"71 x 5, pp. 126, is. net ........ .",HODDER & S.,July 16
"Hill (G. F.) ed.- The Last supper : 12 represen- tations by artists fr. 13th to 16th cent., w. notes and intro. Pp. 35, is. 6d. net (Memorabilia) Lee WARNER, May 16",106,114,,Hill (G. F.) ed.,"The Last supper : 12 represen- tations by artists fr. 13th to 16th cent., w. notes and intro.",,"Pp. 35, is. 6d. net (Memorabilia)",Lee WARNER,May 16
"Hill (H. Erskine)-Apocalyptic problems. Cr. 8vo. 8 X5), pp. 287, 6s. net .. HODDER & S., Oct. 16",106,114,,Hill (H. Erskine),Apocalyptic problems.,Cr. 8vo.,"8 X5), pp. 287, 6s. net ..",HODDER & S.,Oct. 16
"Hill (Headon)-A Traitor's wooing. 18mo. 61 X 41, pp. 254, 7d. net .... WARD, L., June 16",106,114,,Hill (Headon),A Traitor's wooing.,18mo.,"61 X 41, pp. 254, 7d. net ....","WARD, L.",June 16
"Hill (Headon)-The Comlyn alibi. Cr. 8vo., 78 x 5, pp. 316, 6s. .... WARD, L., Aug. 16",106,114,,Hill (Headon),The Comlyn alibi.,Cr. 8vo.,"78 x 5, pp. 316, 6s. ....","WARD, L.",Aug. 16
"Hill (Headon)-The Cottage in the Chine. Cheap ed. 18mo. 61 x 4, pp. 252, 7d. net WARD, L., Dec. 15",106,114,,Hill (Headon),The Cottage in the Chine. Cheap ed.,18mo.,"61 x 4, pp. 252, 7d. net","WARD, L.",Dec. 15
"Hill (Marion)-A Slack wire. Cr. 8vo. 73 x 41, pp. 320, 6s. ...LONG, Feb. 16",106,114,,Hill (Marion),A Slack wire.,Cr. 8vo.,"73 x 41, pp. 320, 6s. ...",LONG,Feb. 16
"Hill (Marion)-Sunrise valley. 18mo. 7 x 41, pp. 320 IS. net ..LONG, Oct. 16",106,114,,Hill (Marion),Sunrise valley.,18mo.,"7 x 41, pp. 320 IS. net ..",LONG,Oct. 16
"Hillard (A. E.) and Botting (C. G.)--Additional Latin exercises. 7X4), pp. 138, 25. 6d. RIVINGTON, July 16",106,114,,Hillard (A. E.) and Botting (C. G.),Additional Latin exercises.,,"7X4), pp. 138, 25. 6d.",RIVINGTON,July 16
"Hills (A. C.)- Confound their politics. 7*X41, pp. 104, IS. net (Burleigh House, Strand) F. & D. ROWE, July 16",106,114,,Hills (A. C.),Confound their politics.,,"7*X41, pp. 104, IS. net (Burleigh House, Strand)",F. & D. ROWE,July 16
"Hincks (C. Malcolm)--Pincher in peace and war : the chronicles of a London thief. Cr. 8vo. 7} x 5, pp. 156, swd., is. net PEARSON, Mar. 16",106,114,,Hincks (C. Malcolm),Pincher in peace and war : the chronicles of a London thief.,Cr. 8vo.,"7} x 5, pp. 156, swd., is. net",PEARSON,Mar. 16
"Hind (C. Lewis)— The Soldier boy. Cr. 8vo:71 x 5}, pp. 94, swd. is. net .... BURNS & O., May 16",106,114,,Hind (C. Lewis),The Soldier boy.,Cr. 8vo:,"71 x 5}, pp. 94, swd. is. net ....",BURNS & O.,May 16
