original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Hazlitt (Henry)—Thinking as a science. Cr. 8vo. 71 x 5, pp. 251, 3s. net ....DENT, Oct. 16",103,111,,Hazlitt (Henry),Thinking as a science.,Cr. 8vo.,"71 x 5, pp. 251, 3s. net ....",DENT,Oct. 16
"He wlett (Maurice)-The Song of the plow : being the English chronicle. 8vo. 82X51, pp. 255, 6s. net, hand-made paper ed., 155. net HEINEMANN, Oct. 16",105,113,,He wlett (Maurice),The Song of the plow : being the English chronicle.,8vo.,"82X51, pp. 255, 6s. net, hand-made paper ed., 155. net",HEINEMANN,Oct. 16
"Head (Bessie Porter)--The Forgotten friend. Pp. 30, 6d. net OLIPHANTS, June 16",103,111,,Head (Bessie Porter),The Forgotten friend.,,"Pp. 30, 6d. net",OLIPHANTS,June 16
"Headlam (Cecil)--Red Screes : a romance of Lakeland. Cr. 8vo. 5X71, pp. 343, 6s. net SMITH, E., Mar. 16",103,111,,Headlam (Cecil),Red Screes : a romance of Lakeland.,Cr. 8vo.,"5X71, pp. 343, 6s. net","SMITH, E.",Mar. 16
"Headlam (J. W.)--The Issue. 7° X 5, pp. 166, 28. 6d. net .CONSTABLE, Dec. 16",103,111,,Headlam (J. W.),The Issue.,,"7° X 5, pp. 166, 28. 6d. net .",CONSTABLE,Dec. 16
"Healing Christ (The): prayer for the wounded and the dying in time of war. Cr. 8vo. 71 X 4*, pp. 40, swd. 6d. net .FOULIS, Apr. 16",103,111,,,Healing Christ (The): prayer for the wounded and the dying in time of war.,Cr. 8vo.,"71 X 4*, pp. 40, swd. 6d. net .",FOULIS,Apr. 16
"Health of Munition Workers Ctte.--Rpt. on Sunday labour, id. ; Mem. No. 2,Welfare super- vision, id. ; No. 3, Industrial canteens, id.; No. 4, Employ. of women, idd ; No. 5. Hours of work, itd.; No. 6, Canteen constr. and equip., 4d. ; No. 7, Indus. fatigue and causes, itd. ; No. 8, Spec. indus. diseases, id. ; No. 9, Ventilation and lighting of munition factories and workshops, id; No. 10, Sickness and injury, itd. ; No. ii, Invest. of workers' food and sugges, as to dietary, itd.; No. 12, Statis. inform. conc. output in rela. to hours of work, ifd. ; No. 13, Juvenile employment, id. WYMAN, Jan.-Oct. 16",103,111,,,"Health of Munition Workers Ctte.--Rpt. on Sunday labour, id. ; Mem. No. 2,Welfare super- vision, id. ; No. 3, Industrial canteens, id.; No. 4, Employ. of women, idd ; No. 5. Hours of work, itd.; No. 6, Canteen constr. and equip., 4d. ; No. 7, Indus. fatigue and causes, itd. ; No. 8, Spec. indus. diseases, id. ; No. 9, Ventilation and lighting of munition factories and workshops, id; No. 10, Sickness and injury, itd. ; No. ii, Invest. of workers' food and sugges, as to dietary, itd.; No. 12, Statis. inform. conc. output in rela. to hours of work, ifd. ; No. 13, Juvenile employment, id.",,,WYMAN,Jan.-Oct. 16
"Healy (William and Mary Tenney)—Pathological lying, accusation, and swindling : a study in forensic psychology. 8vo. 8154, pp. 298, Ios. 6d. net. (Criminal science monograph) HEINEMANN, Apr. 16",103,111,,Healy (William and Mary Tenney),"Pathological lying, accusation, and swindling : a study in forensic psychology.",8vo.,"8154, pp. 298, Ios. 6d. net. (Criminal science monograph)",HEINEMANN,Apr. 16
"Heame (Thomas)-Remarks and collections. Vol. ro, Mar. 27, 1728-Dec. 8, 1731. Ed. by H. E. Salter, pp. 508, 21s. (Oxford Hist. Soc.) CLARENDON PR., May 16",103,111,,Heame (Thomas),"Remarks and collections. Vol. ro, Mar. 27, 1728-Dec. 8, 1731. Ed. by H. E. Salter,",,"pp. 508, 21s. (Oxford Hist. Soc.)",CLARENDON PR.,May 16
"Heamshaw (F. J. C.)-Freedom in service : six essays on matters concerning Britain's safety and good government. Cr. 8vo. 7} X 5, pp. 110, 28. 6d. net . MURRAY, Apr. 16",103,111,,Heamshaw (F. J. C.),Freedom in service : six essays on matters concerning Britain's safety and good government.,Cr. 8vo.,"7} X 5, pp. 110, 28. 6d. net .",MURRAY,Apr. 16
"Heaps of fun. Ryl. 8vo., bds. Is. CASSELL, Sep. 16",103,111,,,Heaps of fun.,Ryl. 8vo.,bds. Is.,CASSELL,Sep. 16
"Hearn (Lafcadio)--Interpretations of literature. Selected and ed. w. intro. by John Erskine. 2 vols. 8vo. 91 x 61, pp. 419, 379, 30s. net HEINEMANN, Oct. 16",103,111,,Hearn (Lafcadio),Interpretations of literature. Selected and ed. w. intro. by John Erskine. 2 vols.,8vo.,"91 x 61, pp. 419, 379, 30s. net",HEINEMANN,Oct. 16
"Hearne (R. P.)-Zeppelins and super-zeppelins. Cr. 8vo. 78 x 5, pp. 182, 28. 6d. net LANE, Mar. 16",103,111,,Hearne (R. P.),Zeppelins and super-zeppelins.,Cr. 8vo.,"78 x 5, pp. 182, 28. 6d. net",LANE,Mar. 16
"Heather moon, Williamson (C. N. and A. M.) IS. net Heaton (Ellis W.)--North America. 71x5, pp. 94, is. (Region geog. of 6 continents, Bk. 3) RALPH, HOLLAND, May 16",104,112,,Williamson (C. N. and A. M.),"Heather moon,",,IS. net,,
"Heather moon, Williamson (C. N. and A. M.) IS. net Heaton (Ellis W.)--North America. 71x5, pp. 94, is. (Region geog. of 6 continents, Bk. 3) RALPH, HOLLAND, May 16",104,112,,Heaton (Ellis W.),North America.,,"71x5, pp. 94, is. (Region geog. of 6 continents, Bk. 3)","RALPH, HOLLAND",May 16
"Heaton's Annual, 1916: the commercial hdbk. of Canada and Bds. of Trade register. Cr. 8vo. 71 X 4], pp. 530, 5s. net ....SIMPKIN, May 16",104,112,,,"Heaton's Annual, 1916: the commercial hdbk. of Canada and Bds. of Trade register.",Cr. 8vo.,"71 X 4], pp. 530, 5s. net ....",SIMPKIN,May 16
"Heatwole (C.)--A Hist. of education in Virginia. Cr. 8vo. 73 X 5, 5s, 6d. net MACMILLAN, Dec. 16",104,112,,Heatwole (C.),A Hist. of education in Virginia.,Cr. 8vo.,"73 X 5, 5s, 6d. net",MACMILLAN,Dec. 16
"Hecker (Julius F.)-Russian sociology : a contrib. to the hist. of sociological thought and theory. 10 X 61, pp. 309, 1os. (Columbia Univ. Studies in hist., econ., and pub. law) .P. S. KING, Sep. 16",104,112,,Hecker (Julius F.),Russian sociology : a contrib. to the hist. of sociological thought and theory.,,"10 X 61, pp. 309, 1os. (Columbia Univ. Studies in hist., econ., and pub. law)",.P. S. KING,Sep. 16
"Hedger (Ernest)-A Village Lent and Easter. Intro. by W. H. Hutton, 18mo. 6 x 44, swd. 6d. net .S.P.C.K., Feb. 16",104,112,,Hedger (Ernest),"A Village Lent and Easter. Intro. by W. H. Hutton,",18mo.,"6 x 44, swd. 6d. net .",S.P.C.K.,Feb. 16
"Heighton (Joseph)-Legal life and humour. Cr. 8vo. 7* X 5, pp. 320, 25. 6d. net Hodder & S., Sep. 16",104,112,,Heighton (Joseph),Legal life and humour.,Cr. 8vo.,"7* X 5, pp. 320, 25. 6d. net",Hodder & S.,Sep. 16
"Heilgers (Louise) -Babette wonders why. Cr. 8vo. 74 X 48, pp. 256, 6s. DRYDEN PUB. Co., Feb. 16",104,112,,Heilgers (Louise),Babette wonders why.,Cr. 8vo.,"74 X 48, pp. 256, 6s.",DRYDEN PUB. Co.,Feb. 16
"Heilgers (Louise) Sackcloth and satin. Cr. 8vo. 7} x 44, pp. 183, is. 6d. net DRYDEN PUB. Co., Aug. 16",104,112,,Heilgers (Louise),Sackcloth and satin.,Cr. 8vo.,"7} x 44, pp. 183, is. 6d. net",DRYDEN PUB. Co.,Aug. 16
"Heitland (W. E.)"" Democratic”: a discursive study. 8vo. 8} x 5), swd. 6d. net MACMILLAN, Jan, 16",104,112,,Heitland (W. E.),""" Democratic"": a discursive study.",8vo.,"8} x 5), swd. 6d. net",MACMILLAN,"Jan, 16"
"Hellier (F.)-Colonials in khaki. Cr. 8vo. 71 X5, pp. 127, is. uct......MURRAY & E., Aug. 16",104,112,,Hellier (F.),Colonials in khaki.,Cr. 8vo.,"71 X5, pp. 127, is. uct......",MURRAY & E.,Aug. 16
"Henderson (Ernest F.)-A Short history of Germany. New enl. ed. Vol. I, 9 A.D. to 1648 A.D.; Vol. 2, 1648 A.D. to 1914 A.D. 8vo. 9 X6, pp. 517, 604, 155. net MACMILLAN, Nov. 16",104,112,,Henderson (Ernest F.),"A Short history of Germany. New enl. ed. Vol. I, 9 A.D. to 1648 A.D.; Vol. 2, 1648 A.D. to 1914 A.D.",8vo.,"9 X6, pp. 517, 604, 155. net",MACMILLAN,Nov. 16
"Henderson (Fred)-A Plea for national unity : the case against the Government scheme of insurance against damage by enemy aircraft and bombardment. 71 x 5, pp. 16, 3d. net JARROLD, Aug. 16",104,112,,Henderson (Fred),A Plea for national unity : the case against the Government scheme of insurance against damage by enemy aircraft and bombardment.,,"71 x 5, pp. 16, 3d. net",JARROLD,Aug. 16
"Henderson (Johu B.)- The Cruise of the “ Tomas Barrera. 8vo. 81 x 54, 12s. 6d. net PUTNAM, May 16",104,112,,Henderson (Johu B.),The Cruise of the “ Tomas Barrera.,8vo.,"81 x 54, 12s. 6d. net",PUTNAM,May 16
"Hendryx (J. B.)-Connie Morgan in Alaska. Cr. 8vo. 8x5), pp. 347, 6s. .. PUTNAM, Dec. 16",104,112,,Hendryx (J. B.),Connie Morgan in Alaska.,Cr. 8vo.,"8x5), pp. 347, 6s. ..",PUTNAM,Dec. 16
"Hennebois (Charles) -In German hands. Pref. by Ernest Daudet. Cr. 8vo. 74 x 5, pp. 254, 35. 60. net. (Soldiers' tales ser.) .. HEINEMANN, Oct. 16",104,112,,Hennebois (Charles),In German hands. Pref. by Ernest Daudet.,Cr. 8vo.,"74 x 5, pp. 254, 35. 60. net. (Soldiers' tales ser.)",HEINEMANN,Oct. 16
"Hennessey (J. D.)-The Bush track. Repr. Cr. 8vo. 73 X 4), pp. 314, is. net HODDER & S., Nov. 16",104,112,,Hennessey (J. D.),The Bush track. Repr.,Cr. 8vo.,"73 X 4), pp. 314, is. net",HODDER & S.,Nov. 16
"Hennessey (J. D.)—The Dis-Honourable. Cr. 8vo. 7+ x 44, pp. 255, Is. net HODDER & S., Sep. 16",104,112,,Hennessey (J. D.),The Dis-Honourable.,Cr. 8vo.,"7+ x 44, pp. 255, Is. net",HODDER & S.,Sep. 16
"Hennessey (J. David)—The Outlaw. Cr. 8vo. 71 X 4, pp. 309, is. net. . HODDER & S., Sep. 16",104,112,,Hennessey (J. David),The Outlaw.,Cr. 8vo.,"71 X 4, pp. 309, is. net. .",HODDER & S.,Sep. 16
"Henry (0.)- Strictly business. Cr. 8vo. 73 x 41, pp. 254, is. net ........HODDER & S., Oct. 16",104,112,,Henry (0.),Strictly business.,Cr. 8vo.,"73 x 41, pp. 254, is. net ........",HODDER & S.,Oct. 16
"Henry (0.)--Rolling stones. Cr. 8vo. 71 x 41, pp. 251, IS. net .HODDER & S., Dec. 16",104,112,,Henry (0.),Rolling stones.,Cr. 8vo.,"71 x 41, pp. 251, IS. net .",HODDER & S.,Dec. 16
"Henry (0.)--The Trimmed lamp. Cr. 8vo. 74 x 5, pp. 260, 35. 6d. net ....NASH, July 16",104,112,,Henry (0.),The Trimmed lamp.,Cr. 8vo.,"74 x 5, pp. 260, 35. 6d. net ....",NASH,July 16
"Henry (0.)-Heart of the West. Cr. 8vo. 71 x 5, pp. 313, 35. 6d. net.... .NASH, July 16",104,112,,Henry (0.),Heart of the West.,Cr. 8vo.,"71 x 5, pp. 313, 35. 6d. net.... .",NASH,July 16
"Henry (0.)-Heart of the West. Cr. 8vo. 73 X 4, pp. 255, Is. net ..HODDER & S., July 16",104,112,,Henry (0.),Heart of the West.,Cr. 8vo.,"73 X 4, pp. 255, Is. net ..",HODDER & S.,July 16
"Henry (0.)-Options. Cr. 8vo. 78 x 5, 35. 6d. net NASH, July 16",104,112,,Henry (0.),Options.,Cr. 8vo.,"78 x 5, 35. 6d. net",NASH,July 16
"Henry (0.)-Roads of destiny. Cr. 8vo. 71 x 4}, pp. 248, Is. net ......HODDER & S., July 16",104,112,,Henry (0.),Roads of destiny.,Cr. 8vo.,"71 x 4}, pp. 248, Is. net ...... ",HODDER & S.,July 16
"Henry (0.)-Roads of destiny. Cr. 8vo. 73 x5, pp. 312, 3s. 6d. net .NASH, July 16",104,112,,Henry (0.),Roads of destiny.,Cr. 8vo.,"73 x5, pp. 312, 3s. 6d. net .",NASH,July 16
"Henry (0.)-Sixes and sevens. Cr. 8vo. 7*X5, pp. 283, 35. 6d. net .NASH, July 16",104,112,,Henry (0.),Sixes and sevens.,Cr. 8vo.,"7*X5, pp. 283, 35. 6d. net .",NASH,July 16
"Henry (0.)-Strictly business. Cr. 8vo. 74x5, pp. 310, 35. 6d. net ........NASH, July 16",104,112,,Henry (0.),Strictly business.,Cr. 8vo.,"74x5, pp. 310, 35. 6d. net ........",NASH,July 16
"Henry (0.)-The Four million. Cr. 8vo. 71 x 41, pp. 256, is. net ......HODDER & S., Sep. 16",104,112,,Henry (0.),The Four million.,Cr. 8vo.,"71 x 41, pp. 256, is. net",HODDER & S.,Sep. 16
"Henry (0.)-The Gentle grafter. Cr. 8vo. 71 x 5, pp. 237, 35. 6d. net..... .NASH, July 16",104,112,,Henry (0.),The Gentle grafter.,Cr. 8vo.,"71 x 5, pp. 237, 35. 6d. net..... .",NASH,July 16
"Henry (0.)-The Gentle grafter. Cr. 8vo. 74 x 41, pp. 252, IS. net ... ....HODDER & S., Sep. 16",104,112,,Henry (0.),The Gentle grafter.,Cr. 8vo.,"74 x 41, pp. 252, IS. net ... ....",HODDER & S.,Sep. 16
"Henry (0.)-The Trimmed lamp. Pop. ed. Cr. 8vo. 7*X4), pp. 256, Is. net .. HODDER & S., Jan. 16",104,112,,Henry (0.),The Trimmed lamp. Pop. ed.,Cr. 8vo.,"7*X4), pp. 256, Is. net ..",HODDER & S.,Jan. 16
"Henry (0.)-The Voice of the city. Cr. 8vo. 78 x 5, pp. 244, 35. 60.net ..NASH, July 16",104,112,,Henry (0.),The Voice of the city.,Cr. 8vo.,"78 x 5, pp. 244, 35. 60.net ..",NASH,July 16
"Henry (0.)-Whirligigs. Cheap ed. Cr. 8vo. 7° X4, pp. 252, is. net .. HODI ER & S., May 16",104,112,,Henry (0.),Whirligigs. Cheap ed.,Cr. 8vo.,"7° X4, pp. 252, is. net ..",HODI ER & S.,May 16
"Henry (0.)-Whirligigs. Cr. 8vo. 71 x5, pp. 314, 35. 6d. net .NASH, July 16",104,112,,Henry (0.),Whirligigs.,Cr. 8vo.,"71 x5, pp. 314, 35. 6d. net .",NASH,July 16
"Henry (0.)— The Four million. Cr. 8vo. 77X5, pp. 261, 35. 6d, net. ..NASH, July 16",104,112,,Henry (0.),The Four million.,Cr. 8vo.,"77X5, pp. 261, 35. 6d, net. ..",NASH,July 16
"Henry (0.)— The Voice of the city. Cr. 8vo. 71 x 41, pp. 248, is. net HODDER & S., Oct. 16",104,112,,Henry (0.),The Voice of the city.,Cr. 8vo.,"71 x 41, pp. 248, is. net",HODDER & S.,Oct. 16
"Henry (0.)—Cabbages and kings. Cheap ed. Cr. 8vo. 7* X 4, pp. 256, is. net HODDER & S., Apr. 16",104,112,,Henry (0.),Cabbages and kings. Cheap ed.,Cr. 8vo.,"7* X 4, pp. 256, is. net",HODDER & S.,Apr. 16
