original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Insurance (Nat. Health)-Fund accounts for 1916. 4d. .H.M. STATIONERY OFF., Mar. '19",122,134,,,Insurance (Nat. Health)-Fund accounts for 1916.,,4d. .,H.M. STATIONERY OFF.,Mar. '19
"Insurance (Nat. Health)-Funds: Accounts. Id. H.M. STATIONERY OFF., July '19",122,134,,,Insurance (Nat. Health)-Funds: Accounts.,,Id.,H.M. STATIONERY OFF.,July '19
"Insurance (Nat. Health)-Medical Research Ctte. : Special report ser. 27, Report on surgical shock and allied conditions, (9); Blood volume changes, 9d.; 31, Alcohol: its absorption into and disappearance from the blood, Is. ; 32, Science of ventilation and open-air treatment, pt. 1, 10s. H.M. STATIONERY OFF., July-Aug.'19",122,134,,,"Insurance (Nat. Health)-Medical Research Ctte. : Special report ser. 27, Report on surgical shock and allied conditions, (9); Blood volume changes, 9d.; 31, Alcohol: its absorption into and disappearance from the blood, Is. ; 32, Science of ventilation and open-air treatment, pt. 1, 10s.",,,H.M. STATIONERY OFF.,July-Aug.'19
"Insurance (Nat. Health)-Medical Research Ctte. : Special report ser. No. 8, Soldiers returned as cases of disordered action of the heart (D.A.H.), or valvular disease of the heart (V.D.H.), w. supplementary memo., IS.; No. 21, Reports of Special Committee upon Standardisation of Pathological Methods: IV, The Diagnostic value of the complement fixation test in syphilis, commonly known as the Wassermann Test, Is. H.M. STATIONERY OFF., Nov. '18",122,134,,,"Insurance (Nat. Health)-Medical Research Ctte. : Special report ser. No. 8, Soldiers returned as cases of disordered action of the heart (D.A.H.), or valvular disease of the heart (V.D.H.), w. supplementary memo., IS.; No. 21, Reports of Special Committee upon Standardisation of Pathological Methods: IV, The Diagnostic value of the complement fixation test in syphilis, commonly known as the Wassermann Test, Is.",,,H.M. STATIONERY OFF.,Nov. '18
"Insurance (Nat. Health)-Medical Research Ctte. Special reports ser. 25, Wound shock and hæmorrhage, 4s. net; 36, Influenza in hospitals of the Brit. Armies in France, 1918, 3s. 6d. net; 40, Bacillary dysentery in Brit. forces in Mace- donia, 3s. net H.M. STATIONERY OFF., Oct. '19",122,134,,,"Insurance (Nat. Health)-Medical Research Ctte. Special reports ser. 25, Wound shock and hæmorrhage, 4s. net; 36, Influenza in hospitals of the Brit. Armies in France, 1918, 3s. 6d. net; 40, Bacillary dysentery in Brit. forces in Mace- donia, 3s. net",,,H.M. STATIONERY OFF.,Oct. '19
"Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill. id. H.M. STATIONERY OFF., May '19",122,134,,,Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill.,,id.,H.M. STATIONERY OFF.,May '19
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 22, Tuberculosis among industrial workers, Prevalence and aetiology of; with special reference to female munition workers, is. 6d. ; 23, Wassermann reactions in 1,435 cases of syphilis or suspected syphilis, 2s. ; 24, Epidemic caused by bacillus aertrycke, investigation of an, 9d. H.M. STATIONERY OFF., Feb., Mar. '19",122,134,,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 22, Tuberculosis among industrial workers, Prevalence and aetiology of; with special reference to female munition workers, is. 6d. ; 23, Wassermann reactions in 1,435 cases of syphilis or suspected syphilis, 2s. ; 24, Epidemic caused by bacillus aertrycke, investigation of an, 9d.",,,H.M. STATIONERY OFF.,"Feb., Mar. '19"
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock. IS. H.M. STATIONERY OFF., Apr. '19",122,134,,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock.",,IS.,H.M. STATIONERY OFF.,Apr. '19
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 28, Reports of the Air Medical Investigation Committee: The Sense of stability and balance in the air, 9d.; 29, Chronicity in dysentery carriers, 9d.; 39, Dysentery bacilli, Flexner-Y Group, An Investigation of the, Is. H.M. STATIONERY OFF., May '19",122,134,,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 28, Reports of the Air Medical Investigation Committee: The Sense of stability and balance in the air, 9d.; 29, Chronicity in dysentery carriers, 9d.; 39, Dysentery bacilli, Flexner-Y Group, An Investigation of the, Is.",,,H.M. STATIONERY OFF.,May '19
"Insurance (Nat.) Acts.-Sanatorium return as to administration, 1916. 1d. H.M. STATIONERY OFF., Dec. '18",122,134,,,"Insurance (Nat.) Acts.-Sanatorium return as to administration, 1916.",,1d.,H.M. STATIONERY OFF.,Dec. '18
"Insurance (Nat. Health)-Medical Research Ctte. Special reports: 33, Pulmonary tuberculosis : mortality after sanatorium treatment, 2s.; 34, Influence of alcohol on manual work neuro- and muscular co-ordination, 2s.; Rpt. of Special Ctte. on Pathological Methods: Reaction of media, 6d. ..H.M. STATIONERY OFF., Sep. '19",123,135,,,"Insurance (Nat. Health)-Medical Research Ctte. Special reports: 33, Pulmonary tuberculosis : mortality after sanatorium treatment, 2s.; 34, Influence of alcohol on manual work neuro- and muscular co-ordination, 2s.; Rpt. of Special Ctte. on Pathological Methods: Reaction of media, 6d.",,,H.M. STATIONERY OFF.,Sep. '19
"Insurance (Nat. Health)-Memorandum on the special measures taken in relation to the supply of drugs and other medical stores during the War. 2d.....H.M. STATIONERY OFF., July '19",123,135,,,Insurance (Nat. Health)-Memorandum on the special measures taken in relation to the supply of drugs and other medical stores during the War.,,2d.....,H.M. STATIONERY OFF.,July '19
"Insurance (Nat. Health)-Reports of decisions on appeals and applications. Pt. 5. 6d. H.M. STATIONERY OFF., May '19",123,135,,,Insurance (Nat. Health)-Reports of decisions on appeals and applications. Pt. 5.,,6d.,H.M. STATIONERY OFF.,May '19
"Insurance (Nat. Health)-Reports of inquiries and appeals. Vol. 2. 4d. H.M. STATIONERY OFF., Feb. '19",123,135,,,Insurance (Nat. Health)-Reports of inquiries and appeals. Vol. 2.,,4d.,H.M. STATIONERY OFF.,Feb. '19
"Insurance (Nat. Health)-Unemployment fund account, 1916-17. Id. H.M. STATIONERY OFF., Feb. '19",123,135,,,"Insurance (Nat. Health)-Unemployment fund account, 1916-17.",,Id.,H.M. STATIONERY OFF.,Feb. '19
"Insurance (Nat. Health)-Unemployment in- surance: decisions respecting claims to benefit. Vol. 3. to July 25th, 1918. 3d. H.M. STATIONERY OFF., Feb. '19",123,135,,,"Insurance (Nat. Health)-Unemployment in- surance: decisions respecting claims to benefit. Vol. 3. to July 25th, 1918.",,3d.,H.M. STATIONERY OFF.,Feb. '19
"Insurance (Nat.Health)-Return as to administra- tion of Sanatorium Benefit, 1917-18. 1d. H.M. STATIONERY OFF., July '19",123,135,,,"Insurance (Nat.Health)-Return as to administra- tion of Sanatorium Benefit, 1917-18.",,1d.,H.M. STATIONERY OFF.,July '19
"Insurance (National Health)-Model rules: A, Homeland provident soc., id.; B, For an Approved soc., which also carries on private business, Id. H.M. STATIONERY OFF., Apr. 19",123,135,,,"Insurance (National Health)-Model rules: A, Homeland provident soc., id.; B, For an Approved soc., which also carries on private business, Id.",,,H.M. STATIONERY OFF.,Apr. 19
"Insurance shareholder's guide (The), 1919-20. (13th year.) 8vo. 8×51, pp. 396, 4s. 6d. POLICY-HOLDER JOURNAL Co., Nov. '19",123,135,,,"Insurance shareholder's guide (The), 1919-20. (13th year.)",8vo.,"8×51, pp. 396, 4s. 6d.",POLICY-HOLDER JOURNAL Co.,Nov. '19
"Insurances (Government) and annuities-Account, 1918. Id. ..H.M. STATIONERY OFF., May '19",123,135,,,"Insurances (Government) and annuities-Account, 1918.",,Id. ..,H.M. STATIONERY OFF.,May '19
"Intensive system of poultry-keeping (The). Illus. Cr. 8vo. 7 X42, pp. 48, swd. 9d. net POULTRY PR., June '19",123,135,,,Intensive system of poultry-keeping (The). Illus.,Cr. 8vo.,"7 X42, pp. 48, swd. 9d. net",POULTRY PR.,June '19
"Interlinear Psalms (The). 18mo. swd. Is. net (Camb. devotional ser.) CAMB. UNIV. PR., Dec. '19",123,135,,,Interlinear Psalms (The).,18mo.,swd. Is. net (Camb. devotional ser.),CAMB. UNIV. PR.,Dec. '19
"International Law (American Journal of). Vol. 12, No. 4. Oct., 1918. Ryl. 8vo. 6s. 6d. net. (annual sub. 25s. net) (Oxford Univ. Pr.) MILFORD, Mar. '19",123,135,,,"International Law (American Journal of). Vol. 12, No. 4. Oct., 1918.",Ryl. 8vo.,6s. 6d. net. (annual sub. 25s. net),(Oxford Univ. Pr.) MILFORD,Mar. '19
"Introductory meteorology. Prepared and issued under auspices of the Division of Geology and Geography National Research Council. 4s. 6d. (Yale Univ. Pr.) MILFORD, Feb. '19",123,135,,,Introductory meteorology. Prepared and issued under auspices of the Division of Geology and Geography National Research Council.,,4s. 6d. (Yale Univ. Pr.),MILFORD,Feb. '19
"Ireland (Congested Districts Bd. for)-26th Report, 1917-18. 3d. H.M. STATIONERY OFF. Feb. '19",123,135,,,"Ireland (Congested Districts Bd. for)-26th Report, 1917-18.",,3d.,H.M. STATIONERY OFF.,Feb. '19
"Ireland (Nat. University of)-Calendar, 1919. 8vo. pp. 624 (Dublin) ALEX. THOM & CO., Oct. '19",123,135,,,"Ireland (Nat. University of)-Calendar, 1919.",8vo.,pp. 624 (Dublin),ALEX. THOM & CO.,Oct. '19
"Ireland Public Records: 50th Report, 1917. Id. H.M. STATIONERY OFF., Apr. '19",123,135,,,"Ireland Public Records: 50th Report, 1917.",,Id.,H.M. STATIONERY OFF.,Apr. '19
"Ireland-Emigration Statistics (monthly, ea. id.) H.M. STATIONERY OFF., Jan. &c., '19",123,135,,,"Ireland-Emigration Statistics (monthly, ea. id.)",,,H.M. STATIONERY OFF.,"Jan. &c., '19"
"Ireland-Emigration statistics for 1918. 2d. H.M. STATIONERY OFF., May '19",123,135,,,Ireland-Emigration statistics for 1918.,,2d.,H.M. STATIONERY OFF.,May '19
"Ireland-Public Works : 86th Annual report, 1917-18. 3d. H.M. STATIONERY OFF., May '19",123,135,,,"Ireland-Public Works : 86th Annual report, 1917-18.",,3d.,H.M. STATIONERY OFF.,May '19
"net loteyko (Josefa)-The Science of labour and its organisation. Cr. 8vo. 7×5, pp. 207, 3s. 6d. ROUTLEDGE, Mar. '19",123,135,net ,loteyko (Josefa),The Science of labour and its organisation.,Cr. 8vo.,"7×5, pp. 207, 3s. 6d.",ROUTLEDGE,Mar. '19
"Irish impressions, Chesterton (G. K.) 7s. IS. H.M. STATIONERY OFF., May '19",124,136,,Chesterton (G. K.),"Irish impressions,",,7s. IS.,H.M. STATIONERY OFF.,May '19
"Irish Land Commission-Accounts, 1917-18. 3d. H.M. STATIONERY OFF., Dec. '18",124,136,,,"Irish Land Commission-Accounts, 1917-18.",,3d.,H.M. STATIONERY OFF.,Dec. '18
"Irish Land Commission-Index to estates com- prised in Returns of advances made, during 1916, under the Irish Land Acts, 1903-9. id. H.M. STATIONERY OFF., Apr. '19",124,136,,,"Irish Land Commission-Index to estates com- prised in Returns of advances made, during 1916, under the Irish Land Acts, 1903-9.",,id.,H.M. STATIONERY OFF.,Apr. '19
"Irish Land Commission-Return of advances (Monthly.) Various prices, from 6d. H.M. STATIONERY OFF., May '19",124,136,,,Irish Land Commission-Return of advances (Monthly.),,"Various prices, from 6d.",H.M. STATIONERY OFF.,May '19
"Irish Land Purchase Fund-Accounts, 1917-18. 2d. ....H.M. STATIONERY OFF., Feb. '19",124,136,,,"Irish Land Purchase Fund-Accounts, 1917-18.",,2d. ....,H.M. STATIONERY OFF.,Feb. '19
"Irish Universities-Accounts of universities and colleges, Ireland, 1917-18. 2d. H.M. STATIONERY OFF., Dec. '19",124,136,,,"Irish Universities-Accounts of universities and colleges, Ireland, 1917-18.",,2d.,H.M. STATIONERY OFF.,Dec. '19
"Irvine (A. M.)-Naida the tenderfoot: a story of home and school. Cr. 8vo. 7×5, pp. 315, 4s. net .PARTRIDGE, Oct. '19",124,136,,Irvine (A. M.),Naida the tenderfoot: a story of home and school.,Cr. 8vo.,"7×5, pp. 315, 4s. net .",PARTRIDGE,Oct. '19
"Irvine (A. M.)-The Dreams of Orlow. Intro. by J. Arthur Hill. Cr. 8vo. 7×5, pp. 256, 4s. 6d. net.... .RIDER, Mar. '19",124,136,,Irvine (A. M.),The Dreams of Orlow. Intro. by J. Arthur Hill.,Cr. 8vo.,"7×5, pp. 256, 4s. 6d. net.... .",RIDER,Mar. '19
"Irving (A. S.)-Short notes and mnemonics of anatomy. 32 mo. 3×21, pp. 123, Is. net LIVINGSTONE, Mar. '19",124,136,,Irving (A. S.),Short notes and mnemonics of anatomy.,32 mo.,"3×21, pp. 123, Is. net",LIVINGSTONE,Mar. '19
"Irving (Washington)-Old Christmas: from the ""Sketch Book."" Cr. 8vo. 6×41, pp. 164, 2s. net (Brown book ser.) DODGE PUBG., Sep. '19",124,136,,Irving (Washington),"Old Christmas: from the ""Sketch Book.""",Cr. 8vo.,"6×41, pp. 164, 2s. net (Brown book ser.)",DODGE PUBG.,Sep. '19
"Irving (Washington)-Tales. Ed. by Carl Van Doren. Cr. 8vo. 7×5, pp. 452, 3s. 6d. net (Oxford standard authors) MILFORD, Mar. '19",124,136,,Irving (Washington),Tales. Ed. by Carl Van Doren.,Cr. 8vo.,"7×5, pp. 452, 3s. 6d. net (Oxford standard authors)",MILFORD,Mar. '19
"Irwin (Margaret)-The History of Pardshaw Meeting and Meeting House. 62×51, pp. 28, swd. 6d. FRIENDS BOOKSHOP, July'19",124,136,,Irwin (Margaret),The History of Pardshaw Meeting and Meeting House.,,"62×51, pp. 28, swd. 6d.",FRIENDS BOOKSHOP,July'19
"Isaac (Jules) Everyone's history of France. Trans. by J. N. Dixon. Illus. 61×41, pp. 353, 5 fr. HACHETTE, July '19",124,136,,Isaac (Jules),Everyone's history of France. Trans. by J. N. Dixon. Illus.,,"61×41, pp. 353, 5 fr.",HACHETTE,July '19
"Island notes in war time. By ""H.C."" 7×5, pp. 69, Is. 6d. (Edinburgh: 100, Princes St.) ""SCOTTISH CHRONICLE,"" Dec. '18",124,136,,,"Island notes in war time. By ""H.C.""",,"7×5, pp. 69, Is. 6d. (Edinburgh: 100, Princes St.)","""SCOTTISH CHRONICLE,""",Dec. '18
"Island of sheep (The). By Cadmus and Har- monia. Cr. 8vo. 7X 41, pp. 194, 2s. 6d. net HODDER & S., Aug. '19",124,136,,,Island of sheep (The). By Cadmus and Har- monia.,Cr. 8vo.,"7X 41, pp. 194, 2s. 6d. net",HODDER & S.,Aug. '19
"Isle of Man-Account for 1918-19. 1d. H.M. STATIONERY OFF., Aug. '19",124,136,,,Isle of Man-Account for 1918-19.,,1d.,H.M. STATIONERY OFF.,Aug. '19
"Isolation of Japan (The): an exposé of Japan's political position after the war. 5s. 6d. LUZAC, June '19",124,136,,,Isolation of Japan (The): an exposé of Japan's political position after the war.,,5s. 6d.,LUZAC,June '19
"Ivens (C. Ll., Rev.)-God's call to the Empire: nine sermons for Lent and Easter. Cr. 8vo. 7X4, pp. 128, 3s. 6d. net SKEFFINGTON, May '19",124,136,,"Ivens (C. Ll., Rev.)",God's call to the Empire: nine sermons for Lent and Easter.,Cr. 8vo.,"7X4, pp. 128, 3s. 6d. net",SKEFFINGTON,May '19
"Ivy (Robert H.)-Interpretation of dental and maxillary Roentgenograms. 259 illus. 8vo. pp. 146, 15s. net .H. KIMPTON, Dec. '18",124,136,,Ivy (Robert H.),Interpretation of dental and maxillary Roentgenograms. 259 illus.,8vo.,"pp. 146, 15s. net .",H. KIMPTON,Dec. '18
"Jack (Marian)-The Adventures of Bulgy Billy. 8vo. 8×61, pp. 42, 3s. 6d. net JARROLDS, Nov. '19",124,136,,Jack (Marian),The Adventures of Bulgy Billy.,8vo.,"8×61, pp. 42, 3s. 6d. net",JARROLDS,Nov. '19
"elementary Jamieson (Andrew)-A Practical manual of magnetism and electricity. Rev. by E. S. Andrews. Ioth ed. Cr. 8vo. 7×5, pp. 386, 5s. net. (Scientific text-bks.) GRIFFIN, Feb. '19",125,137,elementary ,Jamieson (Andrew),A Practical manual of magnetism and electricity. Rev. by E. S. Andrews. Ioth ed.,Cr. 8vo.,"7×5, pp. 386, 5s. net. (Scientific text-bks.)",GRIFFIN,Feb. '19
"Jack and the bean-stalk. 18mo. 5×4, pp. 32, 7d. net (Shakespeare ser.)....ALLDAY, Sep. '19",125,137,,,Jack and the bean-stalk.,18mo.,"5×4, pp. 32, 7d. net (Shakespeare ser.)....",ALLDAY,Sep. '19
"Jack and the beanstalk. Cr. 8vo. 7×4, pp. 64, Is. 3d. net. (Cinema ser.) WESTALL, Nov. '19",125,137,,,Jack and the beanstalk.,Cr. 8vo.,"7×4, pp. 64, Is. 3d. net. (Cinema ser.)",WESTALL,Nov. '19
"Jack's Reference book for home and office. 8vo. 9×7, pp. 1,088. 7s. 6d. net JACK, Mar. '19",125,137,,,Jack's Reference book for home and office.,8vo.,"9×7, pp. 1,088. 7s. 6d. net",JACK,Mar. '19
"Jackson (Mrs. J. R.)-The Midland counties' cookery book. Cr. 8vo. 71 ×5, pp. 250, IS. 3d. net .SIMPKIN, Jan. '19",125,137,,Jackson (Mrs. J. R.),The Midland counties' cookery book.,Cr. 8vo.,"71 ×5, pp. 250, IS. 3d. net .",SIMPKIN,Jan. '19
