original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Whittaker (Thomas)—The Neo-Platonists : a study in the history of Hellenisın. 2nd ed., w. Supplement on the Commentaries of Proclus. Demy 8vo. 9 X5, pp. 334, 125. net CAMB. UNIV. PR., Sep. '18",242.0,258.0,,Whittaker (Thomas),"The Neo-Platonists : a study in the history of Hellenisın. 2nd ed., w. Supplement on the Commentaries of Proclus.",Demy 8vo.,"9 X5, pp. 334, 125. net",CAMB. UNIV. PR.,Sep. '18
"Whittem (A. F.) and Long (P. W.)-French for soldiers. Prepared for Dept. of Univ. Exten., Massachusetts Bd. of Education, by A. F. W. and P. W. L., W. collaboration of officers of the French Military Mission. Pott 8vo. 6X41, pp. 146, 3s. 611. net MILFORD, Feb '18",242.0,258.0,,Whittem (A. F.) and Long (P. W.),"French for soldiers. Prepared for Dept. of Univ. Exten., Massachusetts Bd. of Education, by A. F. W. and P. W. L., W. collaboration of officers of the French Military Mission.",Pott 8vo.,"6X41, pp. 146, 3s. 611. net",MILFORD,Feb '18
"Whitwell (Richard)—The Cloud and the fire. Cr. 8vo. 73 x 5), pp. 70, 25. 6d. net FIFIELD, May '18",242.0,258.0,,Whitwell (Richard),The Cloud and the fire.,Cr. 8vo.,"73 x 5), pp. 70, 25. 6d. net",FIFIELD,May '18
"Whitworth (Geoffrey)-Father Noah and other fancies. Cr. 8vo. 7 X 4), pp. 76, 25. 6d. net CHATTO & W., July '18",242.0,258.0,,Whitworth (Geoffrey),Father Noah and other fancies.,Cr. 8vo.,"7 X 4), pp. 76, 25. 6d. net",CHATTO & W.,July '18
"Whitworth (Geoffrey)—The Bells of Paradise. Cr. 8vo. 7! X5, pp. 307, 5s, net MELROSE, June’18",242.0,258.0,,Whitworth (Geoffrey),The Bells of Paradise.,Cr. 8vo.,"7! X5, pp. 307, 5s, net",MELROSE,June’18
"Who are the ancestors of the British people ? By Historicus.” 8vo. pp. 17, 3d. R, BANKS, Aug. '18",242.0,258.0,,,Who are the ancestors of the British people ? By Historicus.”,8vo.,"pp. 17, 3d.","R, BANKS",Aug. '18
"Who goes there? By the author of Aunt Sarah and the War"" (Wilfrid Meynell]. Cr. 8vo. .HARRAP, June '18",242.0,258.0,,,"Who goes there? By the author of Aunt Sarah and the War"" (Wilfrid Meynell].",Cr. 8vo.,,.HARRAP,June '18
"Who's who in philately, 1918 : an annual bio- graphical directory of stamp collectors and dealers in all parts of the world. Ed. by Albert H. Harris. 74 x 5, pp. 85, 28. (87, Eminanuel Rd., Balham, S.W. 12) A. H. HARRIS, June '18",242.0,258.0,,,"Who's who in philately, 1918 : an annual bio- graphical directory of stamp collectors and dealers in all parts of the world. Ed. by Albert H. Harris.",,"74 x 5, pp. 85, 28. (87, Eminanuel Rd., Balham, S.W. 12)",A. H. HARRIS,June '18
"Who's who, 1919. 8vo. 81 X5, pp. 2,756, 30s. net BLACK, Nov. '18",242.0,258.0,,,"Who's who, 1919.",8vo.,"81 X5, pp. 2,756, 30s. net",BLACK,Nov. '18
"Why dou't they cheer? poems, Stead (R. J. C.) 3s. 6d. net .Apr. 'IS Why the War must go on. 8vo. pp. 15, Id. HODDER & S., Jan. '18",242.0,258.0,,Stead (R. J. C.),"Why dou't they cheer? poems,",,3s. 6d. net .,,Apr. 'IS
"Why dou't they cheer? poems, Stead (R. J. C.) 3s. 6d. net .Apr. 'IS Why the War must go on. 8vo. pp. 15, Id. HODDER & S., Jan. '18",242.0,258.0,,,Why the War must go on.,8vo.,"pp. 15, Id.",HODDER & S.,Jan. '18
"Whyte (W.F.) ----Digest of the Report of the Royal Commission on Housing in Scotland ; with summary of existing powers of local authorities, and indices. 8vo. 81 x 54, pp. 134, 35. 6d. net, sw 1. 2s, 6d. net HODGE, Mar. '18",242.0,258.0,,Whyte (W.F.),"Digest of the Report of the Royal Commission on Housing in Scotland ; with summary of existing powers of local authorities, and indices.",8vo.,"81 x 54, pp. 134, 35. 6d. net, sw 1. 2s, 6d. net",HODGE,Mar. '18
"Whyte-Melville (G. J.)--Kate Coventry. Illus. by Lucy E. Kemp-Welch. Cr. 8vo. 74 x 5, pp. 312, 2s. 6d. net.. .. WARD, L., Aug. '18",242.0,258.0,,Whyte-Melville (G. J.),Kate Coventry. Illus. by Lucy E. Kemp-Welch.,Cr. 8vo.,"74 x 5, pp. 312, 2s. 6d. net.. ..","WARD, L.",Aug. '18
"Whyte-Melville (G. J.)-The Interpreter. Cr. 8vo. 7* X 5, pp. 432, 2s, 6d. net WARD, L., Aug. '18",242.0,258.0,,Whyte-Melville (G. J.),The Interpreter.,Cr. 8vo.,"7* X 5, pp. 432, 2s, 6d. net","WARD, L.",Aug. '18
"Wick war (J. W.)- Dreams : what they are and what they mean. 3rd ed. 18mo. 6*X 41, pp. 126, 28, 6d. net ... JARROLDS, Dec. '18",242.0,258.0,,Wick war (J. W.),Dreams : what they are and what they mean. 3rd ed.,18mo.,"6*X 41, pp. 126, 28, 6d. net ...",JARROLDS,Dec. '18
"Wicked waste. 18mo. Id. net (175 and 176, Piccadilly, W 1) STRENGTH OF BRITAIN MOVEMENT, Feb. '18",242.0,258.0,,,Wicked waste.,18mo.,"Id. net (175 and 176, Piccadilly, W 1)",STRENGTH OF BRITAIN MOVEMENT,Feb. '18
"Widde mer (Margaret)---Winona of Camp Karonya. Cr. 8vo. 6s.... .LIPPINCOTT, Mar. '18",242.0,258.0,,Widde mer (Margaret),Winona of Camp Karonya.,Cr. 8vo.,6s....,LIPPINCOTT,Mar. '18
"Widdemer (Margaret)-Winona's war farm. 6s. net... .LIPPINCOTT, Aug. 'IS Widdemer (Margaret)- The Wishing-ring man. Cr. Svo. 73 X 5, pp. 320, 6s. net HODDER & S., July '18",242.0,258.0,,Widdemer (Margaret),Winona's war farm.,,6s. net...,LIPPINCOTT,Aug. 'IS
"Widdemer (Margaret)-Winona's war farm. 6s. net... .LIPPINCOTT, Aug. 'IS Widdemer (Margaret)- The Wishing-ring man. Cr. Svo. 73 X 5, pp. 320, 6s. net HODDER & S., July '18",242.0,258.0,,Widdemer (Margaret),The Wishing-ring man.,Cr. Svo.,"73 X 5, pp. 320, 6s. net",HODDER & S.,July '18
"Widdop (L.)-Card tricks without sleight of hand or apparatus. 3rd ed. Illus. Cr. 8vo. 71 x 5, pp. 120, Is. 6d. net ...PEARSON, Aug. '18",242.0,258.0,,Widdop (L.),Card tricks without sleight of hand or apparatus. 3rd ed. Illus.,Cr. 8vo.,"71 x 5, pp. 120, Is. 6d. net ...",PEARSON,Aug. '18
"Wide awake stories for wide awake children : jolly stories and merry pictures for the little people. Folio, 107x8, pp. 100, 2s. 6il. net NELSON, Sep. '18",242.0,258.0,,,Wide awake stories for wide awake children : jolly stories and merry pictures for the little people.,"Folio,","107x8, pp. 100, 2s. 6il. net",NELSON,Sep. '18
"Widmer (Emil J.)- Military observation balloons (captive and free). Cr. 8vo. 78 X 5, pp. 158, 16s. net ..LOCKWOOD, Sep. '18",242.0,258.0,,Widmer (Emil J.),Military observation balloons (captive and free).,Cr. 8vo.,"78 X 5, pp. 158, 16s. net ..",LOCKWOOD,Sep. '18
"Wigram (W. A., Rev., and Edgar T. A.)-The Crarile of mankind : life in Eastern Kurdistan. 8vo. 9 x 54, pp. 385, 12s. 6d. net BLACK, Jan. '18",242.0,258.0,,"Wigram (W. A., Rev., and Edgar T. A.)",The Crarile of mankind : life in Eastern Kurdistan.,8vo.,"9 x 54, pp. 385, 12s. 6d. net",BLACK,Jan. '18
"Wilberforce (Basil)—Incense : prayers. Cr. 8vo. 6x44, pp. 20, swd. is, net....STOCK, Sep. '18",242.0,258.0,,Wilberforce (Basil),Incense : prayers.,Cr. 8vo.,"6x44, pp. 20, swd. is, net....",STOCK,Sep. '18
"Wilberforce (Rollox)-Fulness of time. 71x 44, pp. 154, 35, 6d. ....DRANE, Dec. '17",242.0,258.0,,Wilberforce (Rollox),Fulness of time.,,"71x 44, pp. 154, 35, 6d. ....",DRANE,Dec. '17
"Wilberforce (Samuel)—Sunday stories : a selec- tion of stories from Agathos and The Rocky Island."" Ed. by J. E. Hodder Williams. 18mo. 61 x 44, pp. 155, 4s, net, 3s. net, 25. net MILFORD, Dec. '18",242.0,258.0,,Wilberforce (Samuel),"Sunday stories : a selec- tion of stories from Agathos and The Rocky Island."" Ed. by J. E. Hodder Williams.",18mo.,"61 x 44, pp. 155, 4s, net, 3s. net, 25. net",MILFORD,Dec. '18
"Wilbur (William H., Capt.)-Koehler method of LIPPINCOTT, Oct. '18",242.0,258.0,,"Wilbur (William H., Capt.)",Koehler method of,,,LIPPINCOTT,Oct. '18
"Wilcox (Ella Whecler)-Sonnets of sorrow and triumph. 18mo. 61X41, pp. 70, 25. 6. net GAY & H., Mar. '18",242.0,258.0,,Wilcox (Ella Whecler),Sonnets of sorrow and triumph.,18mo.,"61X41, pp. 70, 25. 6. net",GAY & H.,Mar. '18
"Wilcox (Ella Wheeler)-Poetical works. Illus. by Alice Ross. Cr. 8vo. 71 x 41, pp. 542, 78. 6d. net .NIMMO, Jan. '18",242.0,258.0,,Wilcox (Ella Wheeler),Poetical works. Illus. by Alice Ross.,Cr. 8vo.,"71 x 41, pp. 542, 78. 6d. net .",NIMMO,Jan. '18
"Wilcox (Ella Wheeler)—“Hello, Boys !"" I'mo 43 X 3), pp. 121, swd. is. net GAY & H., Dec. '18.",242.0,258.0,,Wilcox (Ella Wheeler),"""Hello, Boys !""",I'mo,"43 X 3), pp. 121, swd. is. net",GAY & H.,Dec. '18.
"Wile (Frederic William)-Explaining the Britishers. Illus. Cr. 8vo. 7! X5, pp. 128, 3s. 6d, net, swd. 28. 6d. net HEINEMANN, Dec. '18",242.0,258.0,,Wile (Frederic William),Explaining the Britishers. Illus.,Cr. 8vo.,"7! X5, pp. 128, 3s. 6d, net, swd. 28. 6d. net",HEINEMANN,Dec. '18
"Wiles (J. W.) tr.-Serbian songs and poems : chords of the Yugoslav harp. and impr. C. 8vo. 74 x5, pp. 80, swd. 28. net ALLEN & U., July 18",242.0,258.0,,Wiles (J. W.) tr.,Serbian songs and poems : chords of the Yugoslav harp. and impr.,C. 8vo.,"74 x5, pp. 80, swd. 28. net",ALLEN & U.,July 18
"Wilford (Edgar L.)-Love's orient. Cr. 8vo. 7. X 5, pp. 320, 6s, net. .JARROLDS, Mar. '18",243.0,259.0,,Wilford (Edgar L.),Love's orient.,Cr. 8vo.,"7. X 5, pp. 320, 6s, net. .",JARROLDS,Mar. '18
"Wilk nson (Spenser)-Learners as leaders. Address delivered on April 26th, 1918, at a Memorial Service for Members of the Uni- versity (of Manchester) who have fallen in the Cr. 8vo. 7} x 4, pp. 42, Is. 6d. net MANCHESTER UNIV. PR. ; LONGMANS, Sep. '18",243.0,259.0,,Wilk nson (Spenser),"Learners as leaders. Address delivered on April 26th, 1918, at a Memorial Service for Members of the Uni- versity (of Manchester) who have fallen in the",Cr. 8vo.,"7} x 4, pp. 42, Is. 6d. net",MANCHESTER UNIV. PR. ; LONGMANS,Sep. '18
"Wilkins (E. H.) and Coleman (A.)-Army French : an intro. to spoken French for men in military service. 1bmo. 67 x 4, pp. 194, 25. net ..CAMB. UNIV. PR., Mar. '18",243.0,259.0,,Wilkins (E. H.) and Coleman (A.),Army French : an intro. to spoken French for men in military service.,1bmo.,"67 x 4, pp. 194, 25. net ..",CAMB. UNIV. PR.,Mar. '18
"Wilkins (E. H.) and others-First lessons in spoken French for doctors and nurses. 16mo. 61 X 4, pp. 146, 25. net CAMB. UNIV. PR., Dec. '17",243.0,259.0,,Wilkins (E. H.) and others,First lessons in spoken French for doctors and nurses.,16mo.,"61 X 4, pp. 146, 25. net",CAMB. UNIV. PR.,Dec. '17
"Wilkins (H. J.)-History of the Loyal Westbury Volunteer Corps from A.D. 1803 to A.D. 1814. Ryl. 8vo. 94x6, pp. 51, swd. is. 6d. ARROWSMITH ; SIMPKIN, Feb. '18",243.0,259.0,,Wilkins (H. J.),History of the Loyal Westbury Volunteer Corps from A.D. 1803 to A.D. 1814.,Ryl. 8vo.,"94x6, pp. 51, swd. is. 6d.",ARROWSMITH ; SIMPKIN,Feb. '18
"Wilkinson (Louis)--A Chaste man. Cr. 8vo. 74 X5, pp. 311, 6s. net .HEINEMANN, Oct. '18",243.0,259.0,,Wilkinson (Louis),A Chaste man.,Cr. 8vo.,"74 X5, pp. 311, 6s. net .",HEINEMANN,Oct. '18
"Wilkinson (Mrs.)-Mrs. Wilkinson's Cookery book. Ed. and rev. by Rose Brown. 6th ed. Cr. 8vo. 71 X 5, pp. 167, Is. 6d. net .. SIMPKIN, Oct. '18",243.0,259.0,,Wilkinson (Mrs.),Mrs. Wilkinson's Cookery book. Ed. and rev. by Rose Brown. 6th ed.,Cr. 8vo.,"71 X 5, pp. 167, Is. 6d. net ..",SIMPKIN,Oct. '18
"Wilkinson (R. E.)-How to start a local guild. 18mo. 61 x 4, pp. 48, swd. 6d. net DANIEL, July '18",243.0,259.0,,Wilkinson (R. E.),How to start a local guild.,18mo.,"61 x 4, pp. 48, swd. 6d. net",DANIEL,July '18
"Wilkinson (Spenser)-Government and the War. a. 8vo. 7+ x5, pp. 279, 6s. net CONSTABLE, May, Aug.'18",243.0,259.0,,Wilkinson (Spenser),Government and the War.,a. 8vo.,"7+ x5, pp. 279, 6s. net",CONSTABLE,"May, Aug.'18"
"Wilkinson (Spenser)-Some neglected aspects of the War: a lecture. 8vo. 9 x6, pp. 22, swd. 19. net .MILFORD, Jan. '18",243.0,259.0,,Wilkinson (Spenser),Some neglected aspects of the War: a lecture.,8vo.,"9 x6, pp. 22, swd. 19. net .",MILFORD,Jan. '18
"Wilkinson (Wilfred R.)--Gilded sixpences : talks to boys and girls. Cr. 8vo. 71 x 5, pp. 240, 38. J. JOIINSON, May '18",243.0,259.0,,Wilkinson (Wilfred R.),Gilded sixpences : talks to boys and girls.,Cr. 8vo.,"71 x 5, pp. 240, 38.",J. JOIINSON,May '18
"Willams (J. E. Hodder)—The Father of the Red Triangle : the life of Sir George Williams, founder of the Y.M.C.A. Illus. Cr. 8vo. 71 X 5, pp. 308, 68. net ..HODDER & S., Oct. '18",243.0,259.0,,Willams (J. E. Hodder),"The Father of the Red Triangle : the life of Sir George Williams, founder of the Y.M.C.A. Illus.",Cr. 8vo.,"71 X 5, pp. 308, 68. net ..",HODDER & S.,Oct. '18
"Willan (E.)-Odes; and A Drama. Cr. 8vo. 74 x 5, pp. 40, 25. 6d. net A. C. CURTIS ; MILFORD, July, '18",243.0,259.0,,Willan (E.),Odes; and A Drama.,Cr. 8vo.,"74 x 5, pp. 40, 25. 6d. net",A. C. CURTIS ; MILFORD,"July, '18"
"Willcox (Cornelis de Witt)-A French-English military technical dictionary. 8vo. pp. 597, 16s. net.. .HARPER, Feb '18",243.0,259.0,,Willcox (Cornelis de Witt),A French-English military technical dictionary.,8vo.,"pp. 597, 16s. net.. .",HARPER,Feb '18
"Wille (George) and Millin (Philip)--Mercantile law of South Africa. 8vo. 81x56, 16s. net SWEET & M., Apr. '18",243.0,259.0,,Wille (George) and Millin (Philip),Mercantile law of South Africa.,8vo.,"81x56, 16s. net",SWEET & M.,Apr. '18
"Williams (A. Lukyn)-The Minor Prophets un. folded. Vol. 2, Joel and Amos. Or. 8vo. 73 x 41, pp. 71, Is. 6d. net..S.P.C.K., Mar. '18",243.0,259.0,,Williams (A. Lukyn),"The Minor Prophets un. folded. Vol. 2, Joel and Amos.",Or. 8vo.,"73 x 41, pp. 71, Is. 6d. net..",S.P.C.K.,Mar. '18
"Williams (Alfred)—Villages of the White Horse. Cr. 8vo. 71 x 5, pp. 305, 3s. 6d. net (Readers' . DUCKWORTA, May '18",243.0,259.0,,Williams (Alfred),Villages of the White Horse.,Cr. 8vo.,"71 x 5, pp. 305, 3s. 6d. net (Readers' .",DUCKWORTA,May '18
"Williams (Basil, Capt.)-Raising and training the New Armies. ar. 8vo. 71 x 5, pp. 320, 5s. net CONSTABLE, Mar. '18",243.0,259.0,,"Williams (Basil, Capt.)",Raising and training the New Armies.,ar. 8vo.,"71 x 5, pp. 320, 5s. net",CONSTABLE,Mar. '18
"Williams (Charles)-Comforting words. 2nd ed., rev. and corrected. 8vo. pp. 23, 2d, net JARROLDS, June '18",243.0,259.0,,Williams (Charles),"Comforting words. 2nd ed., rev. and corrected.",8vo.,"pp. 23, 2d, net",JARROLDS,June '18
"Williams (George H., Rev.) ed.-Careers for our Sons: à prac. hdbk. to the professions and commercial life. 4th ed., rev. and enl. Cr. 8vo. 75 x 5, pp. 576, reduced to 2s, net BLACK, Jan. '18",243.0,259.0,,"Williams (George H., Rev.) ed.","Careers for our Sons: à prac. hdbk. to the professions and commercial life. 4th ed., rev. and enl.",Cr. 8vo.,"75 x 5, pp. 576, reduced to 2s, net",BLACK,Jan. '18
"Williams (Graeme)-The World we live in. Vol. 4. 11x78, pp. 293, 125. 6d. net WAVERLEY BOOK CO., May '18",243.0,259.0,,Williams (Graeme),The World we live in. Vol. 4.,,"11x78, pp. 293, 125. 6d. net",WAVERLEY BOOK CO.,May '18
"Williams (H. W., Col.) Some reminiscences, 1838–1918. 8vo. pp. 112, 3s. 6d. net (Penzance : 112a, Market Jew St.) J. A. D. BRIDGER, Aug. '18",243.0,259.0,,"Williams (H. W., Col.)","Some reminiscences, 1838–1918.",8vo.,"pp. 112, 3s. 6d. net (Penzance : 112a, Market Jew St.)",J. A. D. BRIDGER,Aug. '18
"Williams (Harold)-Modern English writers : being a study of imaginative literature, 1890- 1914. 8vo. 9 x 54, pp. 533, 12s. 6d. net SIDGWICK & J., Sep. '18",243.0,259.0,,Williams (Harold),"Modern English writers : being a study of imaginative literature, 1890- 1914.",8vo.,"9 x 54, pp. 533, 12s. 6d. net",SIDGWICK & J.,Sep. '18
"Williams (Hawley)- Straight ahead. Illus. 8vo. pp. 270, 6s, net......APPLETON, Jan. '18",243.0,259.0,,Williams (Hawley),Straight ahead. Illus.,8vo.,"pp. 270, 6s, net......",APPLETON,Jan. '18
