original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Pestalozzi's Educational writings. Edit, by J. A. Green and Frances A. Collie. Cr. 8vo. 7! X4}, pp. 340, 45. 6d. net. (Educational classics) E. ARNOLD, Oct. 12",231,241,,,"Pestalozzi's Educational writings. Edit, by J. A. Green and Frances A. Collie.",Cr. 8vo.,"7! X4}, pp. 340, 45. 6d. net. (Educational classics)",E. ARNOLD,Oct. 12
"Peterborough Diocesan calendar, clergy list and almanack for the Counties of Leicester, North- ampton and Rutland, 1912. Cr. 8vo., swd. Is, net .. SIMPKIN, Jan. 12",231,241,,,"Peterborough Diocesan calendar, clergy list and almanack for the Counties of Leicester, North- ampton and Rutland, 1912.","Cr. 8vo.,","swd. Is, net ..",SIMPKIN,Jan. 12
"Peters (G. M.)- The Master ; or, The Story of Stories retold. 8vo. 81 X54, pp. 506, 6s, net REVELL, Feb. 12",231,241,,Peters (G. M.),"The Master ; or, The Story of Stories retold.",8vo.,"81 X54, pp. 506, 6s, net",REVELL,Feb. 12
"Pfaundler (M.) and Schlossinau (A.) — The Diseases of children. Vol. 5. [Completing the work.] Illus. Imp. 8vo. II X7), pp. 364, 215. net LIPPINCOTT, Feb. 12",232,242,,Pfaundler (M.) and Schlossinau (A.),The Diseases of children. Vol. 5. [Completing the work.] Illus.,Imp. 8vo.,"II X7), pp. 364, 215. net",LIPPINCOTT,Feb. 12
"Pheasant (The)—By various authors, Cheaper re- issue. Cr. 8vo. 73 X5, pp. 276, 25. 6d. net (Fur, feather and fin ser.) LONGMAVS, Jan 12",232,242,,,"Pheasant (The)—By various authors, Cheaper re- issue.",Cr. 8vo.,"73 X5, pp. 276, 25. 6d. net (Fur, feather and fin ser.)",LONGMAVS,Jan 12
"Philip (A. A.) and Murray (H. R.)-Knowledge a young husband should have, Re-issue. 12mo. 64 x 4, pp. 154, 25. 6d. net. (Sex know- ledge ser.) EWART, SEYMOUR, Aug. 12",232,242,,Philip (A. A.) and Murray (H. R.),"Knowledge a young husband should have, Re-issue.",12mo.,"64 x 4, pp. 154, 25. 6d. net. (Sex know- ledge ser.)","EWART, SEYMOUR",Aug. 12
"Philip (A. A.) and Murray (H. R.)-Knowledge a young wife should have. Re-issue. I 2mo. 64 X4, pp. 154, 25. 6d. net. (Sex knowledge ser.) EWART, SEYMOUR, Aug. 12",232,242,,Philip (A. A.) and Murray (H. R.),Knowledge a young wife should have. Re-issue.,I 2mo.,"64 X4, pp. 154, 25. 6d. net. (Sex knowledge ser.)","EWART, SEYMOUR",Aug. 12
"Philip (A. A.) and Murray (H. R.)-Knowledge a young woman should have. Re-issue. 12mo. 64 x 4, pp. 138, 25. 6d. net. (Sex knowledge ser.) EWART, SEYMOUR, Aug. 12",232,242,,Philip (A. A.) and Murray (H. R.),Knowledge a young woman should have. Re-issue.,12mo.,"64 x 4, pp. 138, 25. 6d. net. (Sex knowledge ser.)","EWART, SEYMOUR",Aug. 12
"Philip (A. A.) and Murray (H. R.)-Sexual science. 12mo. 64 X4, 25. 6d. (Sex knowledge ser.) EWART, SEYMOUR, June 12",232,242,,Philip (A. A.) and Murray (H. R.),Sexual science.,12mo.,"64 X4, 25. 6d. (Sex knowledge ser.)","EWART, SEYMOUR",June 12
"Phillips (D. Rhys)— The Romantic history of the monastic libraries of Wales : from the fifth to the sixteenth centuries (Celtic and mediæval periods). Ryl. 8vo. pp. 62, 38. 6d. net (15, Chaddesley Ter., Swansea) AUTHOR, Oct. 12",232,242,,Phillips (D. Rhys),The Romantic history of the monastic libraries of Wales : from the fifth to the sixteenth centuries (Celtic and mediæval periods).,Ryl. 8vo.,"pp. 62, 38. 6d. net (15, Chaddesley Ter., Swansea)",AUTHOR,Oct. 12
"Phillips (G.)-Rutland. Cr, 8vo., pp. 182 is. 6d. (Cambridge county geographies) CAMB. UNIV. PRESS, Dec. 12",232,242,,Phillips (G.),Rutland.,"Cr, 8vo.",pp. 182 is. 6d. (Cambridge county geographies),CAMB. UNIV. PRESS,Dec. 12
"Phillips (Rev. G. E.)—The Outcastes' hope or work among the depressed classes in India. Cr. 8vo., 77 x 41, pp. 144, swd. is, net CHURCH MIS. SOC., Aug. 12",232,242,,Phillips (Rev. G. E.),The Outcastes' hope or work among the depressed classes in India.,Cr. 8vo.,"77 x 41, pp. 144, swd. is, net",CHURCH MIS. SOC.,Aug. 12
"Petit dictionnaire Français : extrait du Diction. naire encyclopédique de Commelin et Ritter. Contient tout ce qu'un dictionnaire peut comporter de mots empruntes aux vocabulaires de l'histoire, de la geographie, du droit, des sciences, de la litterature, des jeux, des sports, &c. Papier Bible, 18mo. 51 X3), pp. 690. Relié peau souple. 35. 6d. net SIEGLE, H., July 12",232,242,,,"Petit dictionnaire Français : extrait du Diction. naire encyclopédique de Commelin et Ritter. Contient tout ce qu'un dictionnaire peut comporter de mots empruntes aux vocabulaires de l'histoire, de la geographie, du droit, des sciences, de la litterature, des jeux, des sports, &c. Papier Bible,",18mo.,"51 X3), pp. 690. Relié peau souple. 35. 6d. net","SIEGLE, H.",July 12
"Petre (F. Loraine)-Napoleon's last campaign in Germany, 1813. 8vo. 81 X5, pp. 418, I2s. 6d. net .LANE, Oct. 12",232,242,,Petre (F. Loraine),"Napoleon's last campaign in Germany, 1813.",8vo.,"81 X5, pp. 418, I2s. 6d. net .",LANE,Oct. 12
"Petrie (W. M. Flinders)— The Formation of the alphabet. 4to. 55. net.... MACMILLAN, July 12",232,242,,Petrie (W. M. Flinders),The Formation of the alphabet.,4to.,55. net....,MACMILLAN,July 12
"Pets and playmates picture book. 4to., bds. is. PARTRIDGE, Sep. 12",232,242,,,Pets and playmates picture book.,"4to.,",bds. is.,PARTRIDGE,Sep. 12
"Pettman (Grace)-A Study in gold. Cr. 8vo. 71 X5, pp. 320, 25. .PARTRIDGE, Oct. 12",232,242,,Pettman (Grace),A Study in gold.,Cr. 8vo.,"71 X5, pp. 320, 25. .",PARTRIDGE,Oct. 12
"Pettman (Grace)—The Testing of Michael Tre- mayne. Cr. 8vo. 71 X 5, pp. 142, is. PARTRIDGE, Nov. 12",232,242,,Pettman (Grace),The Testing of Michael Tre- mayne.,Cr. 8vo.,"71 X 5, pp. 142, is.",PARTRIDGE,Nov. 12
"Phelps (M. H.)-Life and teachings of Abbas Effendi. 2nd rev. edit. 8vo., 6s. net PUTNAM, Nov. 12",232,242,,Phelps (M. H.),Life and teachings of Abbas Effendi. 2nd rev. edit.,8vo.,6s. net,PUTNAM,Nov. 12
"Phelps (W. L.)— Teaching in School and College. Cr. 8vo., 43. 6d. net . MACMILLAN, Oct. 12",232,242,,Phelps (W. L.),Teaching in School and College.,Cr. 8vo.,43. 6d. net .,MACMILLAN,Oct. 12
"Philip (Alexander J.)-The Business of book- binding. Illus. samples of leather, 12mo. 75 X 43, pp. 232, 6s. net ...S. PAUL, Oct. 12",232,242,,Philip (Alexander J.),"The Business of book- binding. Illus. samples of leather,",12mo.,"75 X 43, pp. 232, 6s. net ...",S. PAUL,Oct. 12
"Philip (Alexander J.) ed.-Hampstead then and now: an historical topography. Cr. 8vo. swd. 6d. .ROUTLEDGE, Sep. 12",232,242,,Philip (Alexander J.) ed.,Hampstead then and now: an historical topography.,Cr. 8vo.,swd. 6d. .,ROUTLEDGE,Sep. 12
"Philip (James C.)-The Wonders of modern chemistry. Cr. 8vo. 8 X5, pp. 166, 25. SEELEY, Sep. 12",232,242,,Philip (James C.),The Wonders of modern chemistry.,Cr. 8vo.,"8 X5, pp. 166, 25.",SEELEY,Sep. 12
"Philippine Journal of Science (The)-Edit. by Paul C. Freer. Section D, General biology, ethnology and anthropology. Vol. 6. 1911. Illus. Ryl. 8vo. 103 X7), pp. 342, swd. 8s. 6d net . WESLEY, Aug. 12",232,242,,,"Philippine Journal of Science (The)-Edit. by Paul C. Freer. Section D, General biology, ethnology and anthropology. Vol. 6. 1911. Illus.",Ryl. 8vo.,"103 X7), pp. 342, swd. 8s. 6d net .",WESLEY,Aug. 12
"Philips (Austin)— The Common touch. Cr. 8vo. 7*X5, pp. 380, 6s. .SMITH, E., Apr. 12",232,242,,Philips (Austin),The Common touch.,Cr. 8vo.,"7*X5, pp. 380, 6s. .","SMITH, E.",Apr. 12
"Philips (F. C.)-The Strange adventures of Lucy Smith. Cr. 8vo, swd. is.......DRANE, June 12",232,242,,Philips (F. C.),The Strange adventures of Lucy Smith.,"Cr. 8vo, swd.",is.......,DRANE,June 12
"Philips (F. C.)- That wicked Miss Keane. Pop. edit. Cr. 8vo., bds. Is. net F. V. WHITE, Sep. 12",232,242,,Philips (F. C.),That wicked Miss Keane. Pop. edit.,Cr. 8vo.,bds. Is. net,F. V. WHITE,Sep. 12
"Phillimore (Lion)—In the Carpathians. 8vo. 91x51, pp. 348, 10S. 6d. net CONSTABLE, Feb. 12",232,242,,Phillimore (Lion),In the Carpathians.,8vo.,"91x51, pp. 348, 10S. 6d. net",CONSTABLE,Feb. 12
"Phillipps (Evelyn March)—The Venetian school of painting. Illus. 8vo. 8*X51, pp. 358, 78. 6d. net MACMILLAN, Apr. 12",232,242,,Phillipps (Evelyn March),The Venetian school of painting. Illus.,8vo.,"8*X51, pp. 358, 78. 6d. net",MACMILLAN,Apr. 12
"Phillips (A. H.)-Mineralogy. 8vo., 16s. net MACMILLAN, Nov. 12",232,242,,Phillips (A. H.),Mineralogy.,8vo.,16s. net,MACMILLAN,Nov. 12
"Phillips (David Graham)-The Conflict : a novel. Cr. 8vo. 7* X5, pp. 394, 6s. APPLETON, Mar. 12",232,242,,Phillips (David Graham),The Conflict : a novel.,Cr. 8vo.,"7* X5, pp. 394, 6s.",APPLETON,Mar. 12
"Phillips (David Graham)— The Husband's story. 8vo. swd. 6d. . . AMALGAMATED PRESS, Dec. 12",232,242,,Phillips (David Graham),The Husband's story.,8vo.,swd. 6d. . .,AMALGAMATED PRESS,Dec. 12
"Phillips (David Graham)-Light fingered gentry. 8vo. swd. 6d. AMALGAMATED PRESS, June 12",232,242,,Phillips (David Graham),Light fingered gentry.,8vo.,swd. 6d.,AMALGAMATED PRESS,June 12
"Phillips (David Graham)—The Price she paid. Cr. 8vo., 7* X5, pp. 380, 6s. APPLETON, Sep. 12",232,242,,Phillips (David Graham),The Price she paid.,Cr. 8vo.,"7* X5, pp. 380, 6s.",APPLETON,Sep. 12
"Phillips (David Graham)-The Second generation. 813., swd. 6d. AMALGAMATED PRESS, Mar. 12",232,242,,Phillips (David Graham),The Second generation.,813.,swd. 6d.,AMALGAMATED PRESS,Mar. 12
"Phillips (David G.)-White magic. 8vo., swd. 60, AMALGAMATED PRESS, Aug. 12",232,242,,Phillips (David G.),White magic.,"8vo., swd.","60,",AMALGAMATED PRESS,Aug. 12
"Phillips (Mary E.) Tommy Tregennis. Imp. 16mo. 71 X5), pp. 214, 4s. 6d. net CONSTABLE, Oct. 12",233,243,,Phillips (Mary E.),Tommy Tregennis.,Imp. 16mo.,"71 X5), pp. 214, 4s. 6d. net",CONSTABLE,Oct. 12
"Phillips (P.)— Radiation. 12mo., pp. 94, 6d. net. (People's books.) .. JACK, May 12",233,243,,Phillips (P.),Radiation.,12mo.,"pp. 94, 6d. net. (People's books.)",JACK,May 12
"Philostratus. The Life of Apollonius of Tyana. The Epistles of Apollonius and the Treatise of Eusebius. With an English trans. by F. C. Conybeare. 2 vols, 12mo. 64 X 41, pp. 608, 630, ea. 55. net, Ithr. 6s. 6d. net. (Loeb classical library) HEINEMANN, Sep., Oct. 12",233,243,,Philostratus.,"The Life of Apollonius of Tyana. The Epistles of Apollonius and the Treatise of Eusebius. With an English trans. by F. C. Conybeare. 2 vols,",12mo.,"64 X 41, pp. 608, 630, ea. 55. net, Ithr. 6s. 6d. net. (Loeb classical library)",HEINEMANN,"Sep., Oct. 12"
"Phillips (Sidney)—The Heavenward way. 12mo. 64 X43, pp. 96, Is. 6d. net GARDNER, D., Feb. 12",233,243,,Phillips (Sidney),The Heavenward way.,12mo.,"64 X43, pp. 96, Is. 6d. net","GARDNER, D.",Feb. 12
"Phillips (Stephen)-The King: a tragedy in a continuous series of scenes. Cr. 8vo. 71 X5, pp. 56, 25. 6d. net........S. SWIFT, June 12",233,243,,Phillips (Stephen),The King: a tragedy in a continuous series of scenes.,Cr. 8vo.,"71 X5, pp. 56, 25. 6d. net........",S. SWIFT,June 12
"Phillips (Sydney)—Social work in hospitals : the Samaritan fund. Cr. 8vo., swd. 6d. net LONGMANS, May 12",233,243,,Phillips (Sydney),Social work in hospitals : the Samaritan fund.,Cr. 8vo.,swd. 6d. net,LONGMANS,May 12
"Phillips' Paper trade directory of the world, 1911-12. 8vo., 83 X5}, pp. 934, 155. 6d. S, C. PHILLIPS, J uly 12",233,243,,,"Phillips' Paper trade directory of the world, 1911-12.",8vo.,"83 X5}, pp. 934, 155. 6d.","S, C. PHILLIPS",J uly 12
"Phillpotts (Eden)-Curtain raisers. Ryl. 16mo. 7X5, pp. 60, 2s net ....DUCKWORTH, Oct. 12",233,243,,Phillpotts (Eden),Curtain raisers.,Ryl. 16mo.,"7X5, pp. 60, 2s net ....",DUCKWORTH,Oct. 12
"Phillpotts (Eden)—The Forest on the hill. Cr. 8vo. 71 X5, pp. 374, 6s..... MURRAY, Feb. 12",233,243,,Phillpotts (Eden),The Forest on the hill.,Cr. 8vo.,"71 X5, pp. 374, 6s.....",MURRAY,Feb. 12
"Phillpotts (Eden)--From the angle of seventeeni. Cr. 8vo. 7* X5, pp. 242, 3s. 6d. net MURRAY, July 12",233,243,,Phillpotts (Eden),From the angle of seventeeni.,Cr. 8vo.,"7* X5, pp. 242, 3s. 6d. net",MURRAY,July 12
"Phillpotts (Eden)-The Iscariot : a poem. 8vo., 8£*5£, pp. 62, 35. 6d, net ..MURRAY, Mar. 12",233,243,,Phillpotts (Eden),The Iscariot : a poem.,8vo.,"8£*5£, pp. 62, 35. 6d, net ..",MURRAY,Mar. 12
