original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Paul (A. D.)--"" I've huard um zay : Somerset dialect dialogue, and other poems. 71x5., pp. III, 35. 6d. net “BRISTOL TIMES AND MIRROR,” Feb. 17",169,177,,Paul (A. D.),""" I've huard um zay : Somerset dialect dialogue, and other poems.",,"71x5., pp. III, 35. 6d. net","“BRISTOL TIMES AND MIRROR,”",Feb. 17
"Pauporism (England and Wales)-Quarterly state- ment. Various prices, fr. id. H.M. STATIONERY OFF., Mar., &c. '17",169,177,,,Pauporism (England and Wales)-Quarterly state- ment.,,"Various prices, fr. id.",H.M. STATIONERY OFF.,"Mar., &c. '17"
"Paxton (Sydney)-Stage see-saws ; or, The Ups and downs of an actor's life. 8vo. 84x51, pp. 251, 6s. net ...MILLS & B., Nov. '17",169,177,,Paxton (Sydney),"Stage see-saws ; or, The Ups and downs of an actor's life.",8vo.,"84x51, pp. 251, 6s. net ...",MILLS & B.,Nov. '17
"Payno (David W.)-The Founders' manual : presentation of modern foundry operations for the use of foundrymen, foremen, students and others. Cr. 8vo. 8 X 48, pp. 687, 16s. 6d. net C. LOCKWOOD, Oct. '17",169,177,,Payno (David W.),"The Founders' manual : presentation of modern foundry operations for the use of foundrymen, foremen, students and others.",Cr. 8vo.,"8 X 48, pp. 687, 16s. 6d. net",C. LOCKWOOD,Oct. '17
"Paynter (F. G.)- Paynter's System of poultry rearing; or, £500 a year from hens : a good living from poultry for disabled solliers and others. Cheaper ed. pp. 39, swd. is. net NEWNES, Aug. '17",169,177,,Paynter (F. G.),"Paynter's System of poultry rearing; or, £500 a year from hens : a good living from poultry for disabled solliers and others. Cheaper ed.",,"pp. 39, swd. is. net",NEWNES,Aug. '17
"Payntor (F. G.)-Paynter's System of poultry- rearing; or, £ 500 a year from hens. Cr. 8vo. 71 x 5, pp. 174, 35. 6d. net “ COUNTRY LIFE,"" Mar. '17",169,177,,Payntor (F. G.),"Paynter's System of poultry- rearing; or, £ 500 a year from hens.",Cr. 8vo.,"71 x 5, pp. 174, 35. 6d. net",""" COUNTRY LIFE,""",Mar. '17
"Peabody (Josephine Preston)-Harvest moon. Cr. 8vo, bds, 5s, net .LONGMANS, Mar. 17",169,177,,Peabody (Josephine Preston),Harvest moon.,"Cr. 8vo,","bds, 5s, net .",LONGMANS,Mar. 17
"Peace--"" Made in Germany"" : what Tommy and “Poilu "" think about it. Cr. 8vo. 71 x 41, pp. 64, 6d, net....... ..HODDER & S., Mar. 17",169,177,,,"Peace--"" Made in Germany"" : what Tommy and “Poilu "" think about it.",Cr. 8vo.,"71 x 41, pp. 64, 6d, net....... ..",HODDER & S.,Mar. 17
"Peace. See also War. Peaceful revolution (A). By “Gentle Joseph.” 81 X 51, pp. 104, 25. net (Bath) E. J. ADAMS, Dec. 16",169,177,Peace. See also War.,,Peaceful revolution (A). By “Gentle Joseph.”,,"81 X 51, pp. 104, 25. net (Bath)",E. J. ADAMS,Dec. 16
"Peacocke (Isabel Maud)-Patricia-Pat. Cr. 8vo. 74 x 58, pp. 319, 35. 6d. .WARD, L., July '17",169,177,,Peacocke (Isabel Maud),Patricia-Pat.,Cr. 8vo.,"74 x 58, pp. 319, 35. 6d. .","WARD, L.",July '17
"Pearce (Hilda) — The Navy book of fairy tales. Illus. by F. S. Farmer. Ryl. 8vo. 35. 6d. net RICHARDS, Vov. '17",169,177,,Pearce (Hilda),The Navy book of fairy tales. Illus. by F. S. Farmer.,Ryl. 8vo.,35. 6d. net,RICHARDS,Vov. '17
"Pears (Sir Edwin)-Life of Abdul Hamid. 8vo. 9x5ł, pp. 375, 6s. net (Makers of the nineteenth century) ...CONSTABLE, Nov. '17",169,177,,Pears (Sir Edwin),Life of Abdul Hamid.,8vo.,"9x5ł, pp. 375, 6s. net (Makers of the nineteenth century)",CONSTABLE,Nov. '17
"Pearse (Mary B.)— The Murphys of Ballystack. Cr. 8vo. 71 x 5, pp. 251, 35. 6d. net M. H. GILI., Nov. '17",169,177,,Pearse (Mary B.),The Murphys of Ballystack.,Cr. 8vo.,"71 x 5, pp. 251, 35. 6d. net",M. H. GILI.,Nov. '17
"Pearse (P. H.)-The Mother and other tales. Done into English by T. A. Fitzgerald. Fore- word by Helena Concannon. Cr. 8vo. 71 x 54, Pp. 99, 28. 6d. net ...SANDS, Apr. 17",169,177,,Pearse (P. H.),The Mother and other tales. Done into English by T. A. Fitzgerald. Fore- word by Helena Concannon.,Cr. 8vo.,"71 x 54, Pp. 99, 28. 6d. net",SANDS,Apr. 17
"Pearse (P. H.)-The Story of a success : being a record of St. Enda's College, September, 1903, to Easter, 1916. Ed. by Desmond Ryan. 8vo. 78 X 5, pp. 140, 38. 6d. net MAUNSEL, Nov. '17",169,177,,Pearse (P. H.),"The Story of a success : being a record of St. Enda's College, September, 1903, to Easter, 1916. Ed. by Desmond Ryan.",8vo.,"78 X 5, pp. 140, 38. 6d. net",MAUNSEL,Nov. '17
"Pearse (Padraic H.)-Collected works : plays, stories, poems. 8vo. 9 X6, pp. 366, 78. 6d. net MAUNSEL, June '17",169,177,,Pearse (Padraic H.),"Collected works : plays, stories, poems.",8vo.,"9 X6, pp. 366, 78. 6d. net",MAUNSEL,June '17
"Pearson (Francis B.)-The Vitalized schcol. Cr. 8vo. 6s. net ....MACMILLAN, July '17",169,177,,Pearson (Francis B.),The Vitalized schcol.,Cr. 8vo.,6s. net ....,MACMILLAN,July '17
"Pearson (H. H. W.) and Hutchinson (J.)--List of plants collected in the Percy Sladen Memorial Expeditions, 1908-11 : Compositæ. Illus. Ryl. 8vo. 10 X64, pp. 127, swd. ios. net (Annals, S. African Museum. Vol. 9, pt. 6) WESLEY, July ’17",169,177,,Pearson (H. H. W.) and Hutchinson (J.),"List of plants collected in the Percy Sladen Memorial Expeditions, 1908-11 : Compositæ. Illus.",Ryl. 8vo.,"10 X64, pp. 127, swd. ios. net (Annals, S. African Museum. Vol. 9, pt. 6)",WESLEY,July ’17
"Pearson (W. W.)- Shantiniketan : the Bolpur School of Rabindranath Tagore. Illus. Cr. E 8vo. 78 X 51, pp. 126, 4s. 6d. net MACMILLAN, Apr. 17",169,177,,Pearson (W. W.),Shantiniketan : the Bolpur School of Rabindranath Tagore. Illus.,Cr. E 8vo.,"78 X 51, pp. 126, 4s. 6d. net",MACMILLAN,Apr. 17
"Pease (T. C.)-The Leveller Movement. Demy 8vo. 8}*51, pp. 416, 6s. 6d. net MILFORD, A pr. 17",169,177,,Pease (T. C.),The Leveller Movement.,Demy 8vo.,"8}*51, pp. 416, 6s. 6d. net",MILFORD,A pr. 17
"Peat's Farmer's diary and account book, Jan. 1- Dec. 31, 1917. 8vo. 91 71, pp. 104, 35. SIMPKIN, Jan. 17",169,177,,,"Peat's Farmer's diary and account book, Jan. 1- Dec. 31, 1917.",8vo.,"91 71, pp. 104, 35.",SIMPKIN,Jan. 17
"Pebbles on the shore. By“ Alpha of the Plough.” Illus. by Charles E. Brock. Cr. 8vo. 71 x 44, pp. 286, 4s. 6d. net . DENT, Nov. '17",169,177,,,"Pebbles on the shore. By"" Alpha of the Plough."" Illus. by Charles E. Brock.",Cr. 8vo.,"71 x 44, pp. 286, 4s. 6d. net .",DENT,Nov. '17
"Paddio (J. Taylor)-First principles of production, and the relation of science to industry. Cheaper ed. Cr. 8vo. 8 X 54, pp. 231, 35. 6d. net LONGMANS, Feb. 17",170,178,,Paddio (J. Taylor),"First principles of production, and the relation of science to industry. Cheaper ed.",Cr. 8vo.,"8 X 54, pp. 231, 35. 6d. net",LONGMANS,Feb. 17
"Peck (J. W.)-The State and social welfare : an elementary handbook for young citizens. 8vo. pp. 160, Is. 60. net ..NELSON, Feb. '17",170,178,,Peck (J. W.),The State and social welfare : an elementary handbook for young citizens.,8vo.,"pp. 160, Is. 60. net ..",NELSON,Feb. '17
"Peckham (G. W.)-Logic of Bergson's philosophy. 91 x 61, pp. 76, swd. 35. 6d. net (Archives of philosophy) .MILFORD, Aug. '17",170,178,,Peckham (G. W.),Logic of Bergson's philosophy.,,"91 x 61, pp. 76, swd. 35. 6d. net (Archives of philosophy)",.MILFORD,Aug. '17
"Peddie (J. Taylor)-A National system of econo- mics. Cr. 8vo: 77 x 51, pp. 323, 55. net UNIV. OF LONDON PR., Mar. 17",170,178,,Peddie (J. Taylor),A National system of econo- mics.,Cr. 8vo:,"77 x 51, pp. 323, 55. net",UNIV. OF LONDON PR.,Mar. 17
"Peddie (J. Taylor)-On the relation of imports to exports. 2nd ed., enl. Cr. 8vo. 78 X 5, pp. 172, 35. 6d. net .LONGMANS, Feb. 17",170,178,,Peddie (J. Taylor),"On the relation of imports to exports. 2nd ed., enl.",Cr. 8vo.,"78 X 5, pp. 172, 35. 6d. net .",LONGMANS,Feb. 17
"Peel (Albert)-The Congregational principle, posi- tive and inevitable. 8vo. pp. 16, 2d. net J. CLARKE, Sep. '17",170,178,,Peel (Albert),"The Congregational principle, posi- tive and inevitable.",8vo.,"pp. 16, 2d. net",J. CLARKE,Sep. '17
"Peel (Hon. Maurice)--The Lamp of the faith. New ed. Cr. 8vo. 71 x 5, pp. 81, 2s. net, swd. IS. net (Tamworth: 9 Market St.) JOHNSON & ALLSOPP, Jan. '17",170,178,,Peel (Hon. Maurice),The Lamp of the faith. New ed.,Cr. 8vo.,"71 x 5, pp. 81, 2s. net, swd. IS. net (Tamworth: 9 Market St.)",JOHNSON & ALLSOPP,Jan. '17
"Peel (Mrs. C. S.)--Meatless cookery made easy. New ed. Cr. 8vo. 71 x 5, pp. 120, is. net NEWNES, July '17",170,178,,Peel (Mrs. C. S.),Meatless cookery made easy. New ed.,Cr. 8vo.,"71 x 5, pp. 120, is. net",NEWNES,July '17
"Peel (Mrs. C. S.)-The Fat-less-meat book: war ration housekeeping Cr. 8vo. 7*X 41, pp. 203, 28. 6d. net LANE, May 17",170,178,,Peel (Mrs. C. S.),The Fat-less-meat book: war ration housekeeping,Cr. 8vo.,"7*X 41, pp. 203, 28. 6d. net",LANE,May 17
"Peel (Mrs. C. S.)-The Labour-saving house. Cr. 8vo. 73 x 51, pp. 197, 39. 6d.net LANE, Nov. '17",170,178,,Peel (Mrs. C. S.),The Labour-saving house.,Cr. 8vo.,"73 x 51, pp. 197, 39. 6d.net",LANE,Nov. '17
"Peel (Mrs. C. S.)-War ration cookery. 2nd ed. rev. Cr. 8vo. 78 x 51, pp. 207, 2s. 6d. net LANE, June 17",170,178,,Peel (Mrs. C. S.),War ration cookery. 2nd ed. rev.,Cr. 8vo.,"78 x 51, pp. 207, 2s. 6d. net",LANE,June 17
"Peel (Mrs. C. S.)—The Hat shop. Cr. 8vo. 7x5, pp. 314, Is. net...... LANE, Apr. 17",170,178,,Peel (Mrs. C. S.),The Hat shop.,Cr. 8vo.,"7x5, pp. 314, Is. net......",LANE,Apr. 17
"Peers (E. Allison)-A Skeleton Spanislı grammar. Cr. 8vo. pp. 179, 28. 6d. net BLACKIE, Nov. '17",170,178,,Peers (E. Allison),A Skeleton Spanislı grammar.,Cr. 8vo.,"pp. 179, 28. 6d. net",BLACKIE,Nov. '17
"Pell (Edward Leigh) -Our troublesome religious questions. 8vo. 81 x 58, pp. 251, 6s. net OLIPHANTS, Jan. 17",170,178,,Pell (Edward Leigh),Our troublesome religious questions.,8vo.,"81 x 58, pp. 251, 6s. net",OLIPHANTS,Jan. 17
"Pelly (R. L., Rev.)-St. Paul to the Romans : studies in the Epistle to the Romans. Cr. 8vo. 77 X 5, pp. 112, is. 3d. net STUDENT CHRISTIAN MOVE., Aug. '17",170,178,,"Pelly (R. L., Rev.)",St. Paul to the Romans : studies in the Epistle to the Romans.,Cr. 8vo.,"77 X 5, pp. 112, is. 3d. net",STUDENT CHRISTIAN MOVE.,Aug. '17
"Pemberton (Max)-Her wedding night: a story from the German lines, and other stories. Cr. 8vo. 73 x 5, pp. 296, 5s. net JENKINS, Nov. '17",170,178,,Pemberton (Max),"Her wedding night: a story from the German lines, and other stories.",Cr. 8vo.,"73 x 5, pp. 296, 5s. net",JENKINS,Nov. '17
"Pemberton (Max)-Leila and her lover. Cheaper ed. Cr. 8vo. 7x44, pp. 310, is. net WAKD, L., June 17",170,178,,Pemberton (Max),Leila and her lover. Cheaper ed.,Cr. 8vo.,"7x44, pp. 310, is. net","WAKD, L.",June 17
"Pemberton-Billing (N.)---P.-B. : the story of his life. 81 x 5), pp. 149, Is. net (Hertford : Imperial House) IMPERIALIST PR., July '17",170,178,,Pemberton-Billing (N.),P.-B. : the story of his life.,,"81 x 5), pp. 149, Is. net (Hertford : Imperial House)",IMPERIALIST PR.,July '17
"Penman (David) --Compressed air practice in mining. Cr. 8vo. 8 X 5), pp. 253, 5s. GRIFFIN, Dec. 16",170,178,,Penman (David),Compressed air practice in mining.,Cr. 8vo.,"8 X 5), pp. 253, 5s.",GRIFFIN,Dec. 16
"Pennell (Elizabeth Robins)—The Lovers. Cr. 8vo. 7X41, pp. 171, 25. 6d. net HEINEMANN, Apr. 17",170,178,,Pennell (Elizabeth Robins),The Lovers.,Cr. 8vo.,"7X41, pp. 171, 25. 6d. net",HEINEMANN,Apr. 17
"Penny (F. E.)-Missing! Cr. 8vo. 78 x 5, pp. 304, .CHATTO & W., Aug. '17",170,178,,Penny (F. E.),Missing!,Cr. 8vo.,"78 x 5, pp. 304, .",CHATTO & W.,Aug. '17
"Pensions (Ministry of Pensions and gratuities : comparison of old and new Royal Warrants. .H.M. STATIONERY OFF., July '17",170,178,,,Pensions (Ministry of Pensions and gratuities : comparison of old and new Royal Warrants.,,,H.M. STATIONERY OFF.,July '17
"Pensions (Ministry of)- Pensions for soldiers and their families : Royal Warrant of 1917. d. H.M. STATIONERY OFF., Aug. '17",170,178,,,Pensions (Ministry of)- Pensions for soldiers and their families : Royal Warrant of 1917.,,d.,H.M. STATIONERY OFF.,Aug. '17
"Pensions (Ministry of)-Draft of Royal Warrant for retired pay of officers disabled, and for pensions of families and relatives of officers deceased, and for pensions of nurses disabled in consequence of the present War. 2d. H.M. STATIONERY OFF., July '17",170,178,,,"Pensions (Ministry of)-Draft of Royal Warrant for retired pay of officers disabled, and for pensions of families and relatives of officers deceased, and for pensions of nurses disabled in consequence of the present War.",,2d.,H.M. STATIONERY OFF.,July '17
"Pensions (Ministry of)-Instruc. and notes on treatment and training of disabled men. 3d. H.M. STATIONERY OFF., July '17",170,178,,,Pensions (Ministry of)-Instruc. and notes on treatment and training of disabled men.,,3d.,H.M. STATIONERY OFF.,July '17
"Pensions (Ministry of)-Instruc. for assessment of alternative pensions, 1917. H.M. STATIONERY OFF., July '17",170,178,,,"Pensions (Ministry of)-Instruc. for assessment of alternative pensions, 1917.",,,H.M. STATIONERY OFF.,July '17
"Pensions (Ministry of)-Roy. Warrant for pensions of soldiers disabled, and of families and depen- dants of soldiers deceased, in consequence of the present war, w. Order in Council and Rgns, for pensions of Brit. seamen and marines, their widows, relatives and dependants. 3d. WYMAN, Apr. 17",170,178,,,"Pensions (Ministry of)-Roy. Warrant for pensions of soldiers disabled, and of families and depen- dants of soldiers deceased, in consequence of the present war, w. Order in Council and Rgns, for pensions of Brit. seamen and marines, their widows, relatives and dependants.",,3d.,WYMAN,Apr. 17
"Pensions (Ministry of)-Rpt. on Inter-Allied Con- ference, held at Paris, May 8-12, 1917, for the study of professional re-education and other questions of interest to soldiers and sailors dis- abled by the War. 3d. H.M. STATIONERY OFF., Aug. '17",170,178,,,"Pensions (Ministry of)-Rpt. on Inter-Allied Con- ference, held at Paris, May 8-12, 1917, for the study of professional re-education and other questions of interest to soldiers and sailors dis- abled by the War.",,3d.,H.M. STATIONERY OFF.,Aug. '17
"Pensions (Ministry of)—Drafts of a Royal Warrant and of an Order in Council for the pensions of soldiers and sailors disabled and of the families and dependents of soldiers and sailors deceased in consequence of the present war, with explan. note and actuarial report. 3d. WYMAN, Feb. 17",170,178,,,"Pensions (Ministry of)—Drafts of a Royal Warrant and of an Order in Council for the pensions of soldiers and sailors disabled and of the families and dependents of soldiers and sailors deceased in consequence of the present war, with explan. note and actuarial report.",,3d.,WYMAN,Feb. 17
