original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date
"Browne (Henry)-Our renai-sance : essays on the reform and revival of classical studies. Pref. by Sir Frederic Kenyon. 81 x 5), pp. 297, 78. 6d. net .LONGMANS, Nov. '17",32,40,,Browne (Henry),Our renai-sance : essays on the reform and revival of classical studies. Pref. by Sir Frederic Kenyon.,,"81 x 5), pp. 297, 78. 6d. net .",LONGMANS,Nov. '17
"Browne (J. H, Balfour)--Flotsam and jetsam. Cr. 8vo. 5* *4), pp. 96, is. net ROUTLEDGE, Oct. '17",32,40,,"Browne (J. H, Balfour)",Flotsam and jetsam.,Cr. 8vo.,"5* *4), pp. 96, is. net",ROUTLEDGE,Oct. '17
"Browne (J. H. Balfour)-Recollections, literary and political. 8vo. 9X6, pp. 311, ios. 6d. net CONSTABLE, July ’17",32,40,,Browne (J. H. Balfour),"Recollections, literary and political.",8vo.,"9X6, pp. 311, ios. 6d. net",CONSTABLE,July ’17
"Browne (W. J.)- Mechanics for junior students. Cr. 8vo. 71 x 51, pp. 216, 25. 6d. HeYWOOD, Jan. 17",32,40,,Browne (W. J.),Mechanics for junior students.,Cr. 8vo.,"71 x 51, pp. 216, 25. 6d.",HeYWOOD,Jan. 17
"Browning (P. F.)-Intro. to the rarer elements. 4th ed. rev. 8vo. 7s. net CHAPMAN & H., June 17",32,40,,Browning (P. F.),Intro. to the rarer elements. 4th ed. rev.,8vo.,7s. net,CHAPMAN & H.,June 17
"Bruce (Aline)---Russian conversation made easy : a simple guide to the Russian language. Čr. 8vo. 77 x 5, pp. 80, Is. 60. net. .LARBY, July ’17",32,40,,Bruce (Aline),Russian conversation made easy : a simple guide to the Russian language.,Čr. 8vo.,"77 x 5, pp. 80, Is. 60. net. .",LARBY,July ’17
"Bruce (Henry)—The Wonder mist : a sea story. Cr. 8vo. 7*X5, pp. 320, 6S.....LONG, Oct. 'iz Bruce (Henry Austin, 1st Lord Aberdare)-- Lectures and addresses. 81x55, pp. 383, 6s. net . THYNNE, Aug. '17",32,40,,Bruce (Henry),The Wonder mist : a sea story.,Cr. 8vo.,"7*X5, pp. 320, 6S.....",LONG,Oct. 'iz
"Bruce (Henry)—The Wonder mist : a sea story. Cr. 8vo. 7*X5, pp. 320, 6S.....LONG, Oct. 'iz Bruce (Henry Austin, 1st Lord Aberdare)-- Lectures and addresses. 81x55, pp. 383, 6s. net . THYNNE, Aug. '17",32,40,,"Bruce (Henry Austin, 1st Lord Aberdare)",Lectures and addresses.,,"81x55, pp. 383, 6s. net .",THYNNE,Aug. '17
"Bruce (Mary Grant)-'Possum. Cr. 8vo. 74 x 5, pp. 312, 3S. .WARD, L., July '17",32,40,,Bruce (Mary Grant),'Possum.,Cr. 8vo.,"74 x 5, pp. 312, 3S. .","WARD, L.",July '17
"Bruce (Sir Charles)--Milestones on my long journey. 71 x 5, pp. 232, 5s. net. Pr. for author (Glasgow) UNIVERSITY PR., Feb. 17",32,40,,Bruce (Sir Charles),Milestones on my long journey.,,"71 x 5, pp. 232, 5s. net. Pr. for author (Glasgow)",UNIVERSITY PR.,Feb. 17
"Bruce (Sir Michael William Selby) --Songs from the saddle. 73 X 5, pp. 48, 25. net HODGES, FIGGIS, Sep. '17",32,40,,Bruce (Sir Michael William Selby),Songs from the saddle.,,"73 X 5, pp. 48, 25. net","HODGES, FIGGIS",Sep. '17
"Brunicardi (Michael H. J.)-Studies in English: language and literature. 7XS, PP 149, 28. 6d. net ..HODGES, F., Apr. 17",32,40,,Brunicardi (Michael H. J.),Studies in English: language and literature.,,"7XS, PP 149, 28. 6d. net ..","HODGES, F.",Apr. 17
"Brunner (Ethel) -- The Elopement; or, Celia inter- venes : a comedy. 65 X 4, pp. 88, 25. net HUMPHREYS, Sep. '17",32,40,,Brunner (Ethel),"The Elopement; or, Celia inter- venes : a comedy.",,"65 X 4, pp. 88, 25. net",HUMPHREYS,Sep. '17
"Brunner (Ethel)-Celia and her friends. 18mo. 64X 4, pp. 152, 25. 6d. net HUMPHREYS, Feb. 17",32,40,,Brunner (Ethel),Celia and her friends.,18mo.,"64X 4, pp. 152, 25. 6d. net",HUMPHREYS,Feb. 17
"Brunt (David)—The Combination of observations. Demy 8vo. 87 x 55, pp. 230, 8s. net CAMB. UNIV. PR., Mar. 17",32,40,,Brunt (David),The Combination of observations.,Demy 8vo.,"87 x 55, pp. 230, 8s. net",CAMB. UNIV. PR.,Mar. 17
"Brunton (F. Carmichael)- The Enchanted lochan: stories of Celtic mythology. Cr. 8vo. 7i xót, Pp. 208, 3s. 6d. net .HARRAP, Aug.'17",32,40,,Brunton (F. Carmichael),The Enchanted lochan: stories of Celtic mythology.,Cr. 8vo.,"7i xót, Pp. 208, 3s. 6d. net .",HARRAP,Aug.'17
"Bryan (Daniel)-The Mind of God with regard to the Great War, its causes and consequences. 5X4, pp. 42, 3d. (Derby : 165, Pear Tree Rd.) AUTHOR, Oct. '17",32,40,,Bryan (Daniel),"The Mind of God with regard to the Great War, its causes and consequences.",,"5X4, pp. 42, 3d. (Derby : 165, Pear Tree Rd.)",AUTHOR,Oct. '17
"Bryant (Sarah Cone)—Stories to tell the littlest Illus. by Willy Pogány. 8vo. 81 x 6, pp. 256, 58. net ...HARRAP, Nov '17",32,40,,Bryant (Sarah Cone),Stories to tell the littlest Illus. by Willy Pogány.,8vo.,"81 x 6, pp. 256, 58. net ...",HARRAP,Nov '17
"Bryant (V. Seymour)-The Public school system in relation to the coming conflict for national supremacy. With a pref. by Lord Rayleigh. Cr. 8vo. 73 x 5, pp. 95, Is. 6d. net LONGMANS, Aug. '17",32,40,,Bryant (V. Seymour),The Public school system in relation to the coming conflict for national supremacy. With a pref. by Lord Rayleigh.,Cr. 8vo.,"73 x 5, pp. 95, Is. 6d. net",LONGMANS,Aug. '17
"Bryce (Mrs. Charles)-The Long spoon. Cr. 8vo. 78 x 51, pp. 303, 6s. .LANE, A pr. 17",32,40,,Bryce (Mrs. Charles),The Long spoon.,Cr. 8vo.,"78 x 51, pp. 303, 6s. .",LANE,A pr. 17
"Bryce (Viscount) and others—Proposals for the prevention of future wars. 81x5), pp. 53, Is, net ...ALLEN & U., May 17",32,40,,Bryce (Viscount) and others,Proposals for the prevention of future wars.,,"81x5), pp. 53, Is, net ...",ALLEN & U.,May 17
"Bryce (Viscount)-The Next thirty years : thoughts on the work that awaits students of the human sciences : presidential address at annual meeting of the British Academy, 1917. Ryl. 8vo. 98 x64, pp. 30, Swd. is. net (British Academy) MILFORD, Sep. '17",32,40,,Bryce (Viscount),"The Next thirty years : thoughts on the work that awaits students of the human sciences : presidential address at annual meeting of the British Academy, 1917.",Ryl. 8vo.,"98 x64, pp. 30, Swd. is. net (British Academy)",MILFORD,Sep. '17
"Bryson (Lyman)-Smoky roses. Cr. 8vo. bds. 6s. net .PUTNAM, Feb. 17",32,40,,Bryson (Lyman),Smoky roses.,Cr. 8vo.,bds. 6s. net .,PUTNAM,Feb. 17
"Bubnoff (J. V.)--The Co-operative movement in Russia : its history, significance and character. 71 x 5, pp. 162, 2s. 6d. net (83, Finsbury Pavement, E.C.) “ RUSSIAN CO-OPERATOR."" (Manchester) CO-OPERATIVE PRINTING Soc., June '17",32,40,,Bubnoff (J. V.),"The Co-operative movement in Russia : its history, significance and character.",,"71 x 5, pp. 162, 2s. 6d. net (83, Finsbury Pavement, E.C.)",""" RUSSIAN CO-OPERATOR."" (Manchester) CO-OPERATIVE PRINTING Soc.",June '17
"Buchan (John)---Nelson's History of the War. Cr. 8vo. 74 X5. Vols. 15-17, ea. Is. 3d. net ; Vol. 18, is. 6d. net ..NELSON, Feb.-Dec. '17",32,40,,Buchan (John),Nelson's History of the War.,Cr. 8vo.,"74 X5. Vols. 15-17, ea. Is. 3d. net ; Vol. 18, is. 6d. net ..",NELSON,Feb.-Dec. '17
"Buchan (John)--A Lodge in the wilderness. Cheaper ed. Cr. 8vo. 71 x 54, pp. 250, Is. 3d. net NELSON, May 17",32,40,,Buchan (John),A Lodge in the wilderness. Cheaper ed.,Cr. 8vo.,"71 x 54, pp. 250, Is. 3d. net",NELSON,May 17
"Buchan (John)-Poems, Scots and English. Cr. 8vo. 77 x 54, pp. 106, 35. 6d. net; ed. de luxe, ios. 6d. net .JACK, June 17",32,40,,Buchan (John),"Poems, Scots and English.",Cr. 8vo.,"77 x 54, pp. 106, 35. 6d. net; ed. de luxe, ios. 6d. net .",JACK,June 17
"Buchan (John)-Prester John. Reissue. Cr. 8vo. 71 X 5, pp. 376, is. net. . NELSON, Aug. '17",32,40,,Buchan (John),Prester John. Reissue.,Cr. 8vo.,"71 X 5, pp. 376, is. net. .",NELSON,Aug. '17
"Buchan (John)-Salute to adventurers. Cr. 8vo. 71 x 5, pp. 397, is. net . ....NELSON, Mar. 17",32,40,,Buchan (John),Salute to adventurers.,Cr. 8vo.,"71 x 5, pp. 397, is. net . ....",NELSON,Mar. 17
"Buchanan (J. Y.)—Comptes rendus of observation and reasoning : papers, popular and scientific. 14 pl. Demy 8vo. 8$ x 54, pp. 492, 75. 6d. net CAMB, UNIV. PR., Feb. 17",32,40,,Buchanan (J. Y.),"Comptes rendus of observation and reasoning : papers, popular and scientific. 14 pl.",Demy 8vo.,"8$ x 54, pp. 492, 75. 6d. net","CAMB, UNIV. PR.",Feb. 17
"Buchanan (Louis George) -l'i ions that tell : being glimpses of the wider issues of the National Mi sion. 8vo. pp. 32, 3d. CHURCH MISSIONARY Soc., Apr. '17",32,40,,Buchanan (Louis George),l'i ions that tell : being glimpses of the wider issues of the National Mi sion.,8vo.,"pp. 32, 3d.",CHURCH MISSIONARY Soc.,Apr. '17
"Buck (A. H.)-The Growth of medicine from the earliest times to about 1800. Illus. Med. 8vo. 91x67, pp. 598, 215. net ..MILFORD, May 17",32,40,,Buck (A. H.),The Growth of medicine from the earliest times to about 1800. Illus.,Med. 8vo.,"91x67, pp. 598, 215. net ..",MILFORD,May 17
"Buck (C. H.)--Faiths, fairs, and festivals of India. Gr. 8vo. pp. 272, Is. 6d. net 'THACKER, May 17",32,40,,Buck (C. H.),"Faiths, fairs, and festivals of India.",Gr. 8vo.,"pp. 272, Is. 6d. net",'THACKER,May 17
"Buck (Gertrude)-The Social criticism of litera. ture. Cr. 8vo. 71 x 5, pp. 70, 4s. 6d. net MILFORD, Mar. 17",32,40,,Buck (Gertrude),The Social criticism of litera. ture.,Cr. 8vo.,"71 x 5, pp. 70, 4s. 6d. net",MILFORD,Mar. 17
"Buckingham and Chandos (Duchess of War time ditties. Cr. 8vo. 74 x 54, pp. 40, is. net TRUSLOVE & H., May 17",32,40,,Buckingham and Chandos (Duchess of,War time ditties.,Cr. 8vo.,"74 x 54, pp. 40, is. net",TRUSLOVE & H.,May 17
"Buckler (Georgina G.)-National sentiment and patriotism in the New Testament. (Gibson Prize Essay, 1916.) Cr. 8vo. 71 X 5, 28. net DEIGHTON, BELL, Nov. '17",32,40,,Buckler (Georgina G.),"National sentiment and patriotism in the New Testament. (Gibson Prize Essay, 1916.)",Cr. 8vo.,"71 X 5, 28. net","DEIGHTON, BELL",Nov. '17
"Buckley (Wilfred)-Farm records and the pro- duction of clean milk at Moundsmere. Intro. by the Hon. Waldorf Astor. Fol. x9, pp. 82, 155. net .. ""COUNTRY LIFE,"" Od. '17",32,40,,Buckley (Wilfred),Farm records and the pro- duction of clean milk at Moundsmere. Intro. by the Hon. Waldorf Astor.,Fol.,"x9, pp. 82, 155. net ..","""COUNTRY LIFE,""",Od. '17
"Bucknall (H.)—Be a man ! a word in season to junior boys. Cr. 8vo. 71 x 5; pp. 152, 25. 6d. net .HARRAP, Jan, 17",32,40,,Bucknall (H.),Be a man ! a word in season to junior boys.,Cr. 8vo.,"71 x 5; pp. 152, 25. 6d. net .",HARRAP,"Jan, 17"
"Buckrose (J. E.)-A Bachelor's comedy. Cr. 8vo. 7x4), pp. 284, Is. bet ....MILLS & B., Apr. 17",32,40,,Buckrose (J. E.),A Bachelor's comedy.,Cr. 8vo.,"7x4), pp. 284, Is. bet ....",MILLS & B.,Apr. 17
"Buckrose (J. E.)-The Browns. Cr. 8vo. 7x4, pp. 282, Is. net MuLS & B., May 17",32,40,,Buckrose (J. E.),The Browns.,Cr. 8vo.,"7x4, pp. 282, Is. net",MuLS & B.,May 17
"Buckrose (J. E.)-Spray on the windows. New ed. Cr. 8vo. 7x44, pp. 316, is. 3d. net. MILLS & B., Oct. '17",33,41,,Buckrose (J. E.),Spray on the windows. New ed.,Cr. 8vo.,"7x44, pp. 316, is. 3d. net.",MILLS & B.,Oct. '17
"Buckrose (J. E.)-The Gossip shop. Cr. 8vo. 71 x 5, pp. 309, 5s. net HODDER & S., Aug. '17",33,41,,Buckrose (J. E.),The Gossip shop.,Cr. 8vo.,"71 x 5, pp. 309, 5s. net",HODDER & S.,Aug. '17
"Buckrose (J. E.)-War-time in our street : the story of some companies behind the firing line. Cr. 8vo. 71 x 54, pp. 158, 28. 6d. net HODDER & S., Mar. 17",33,41,,Buckrose (J. E.),War-time in our street : the story of some companies behind the firing line.,Cr. 8vo.,"71 x 54, pp. 158, 28. 6d. net",HODDER & S.,Mar. 17
"Budd (Arthur) see Vassall (H.) and Budd. Budd (J. T.)--Woman's place and power, in home and hospital, church and commonwealth. Cr. 8vo. 73 x 44, pp. 69, is. net R. SCOTT, Nov. '17",33,41,Budd (Arthur) see Vassall (H.) and Budd. ,Budd (J. T.),"Woman's place and power, in home and hospital, church and commonwealth.",Cr. 8vo.,"73 x 44, pp. 69, is. net",R. SCOTT,Nov. '17
"Building : Underpinning, Mod., White (L.) and Prentis (E. A.) 6s. 6d. net...... Building works (Scottish mode for measurement)- Excavator, mason, and brick work, 1917, 6d. ; Prelim. rules applic. to all trades (as amended in accord. w. decision on Sept. 27th, 1916), id. H.M. STATIONERY OFF., Sep. '17",33,41,"Building : Underpinning, Mod., White (L.) and Prentis (E. A.) 6s. 6d. net......",,"Building works (Scottish mode for measurement)- Excavator, mason, and brick work, 1917, 6d. ; Prelim. rules applic. to all trades (as amended in accord. w. decision on Sept. 27th, 1916), id.",,,H.M. STATIONERY OFF.,Sep. '17
